frame_nr,latency [ms]
0.0,0.20939999999999998
1.0,0.2988
2.0,0.304
3.0,0.302
4.0,0.2968
5.0,0.29660000000000003
6.0,0.3008
7.0,0.3082
8.0,0.3008
9.0,0.2972
10.0,0.3036
11.0,0.305
12.0,1.5628
13.0,0.2948
14.0,0.2956
15.0,0.31060000000000004
16.0,1.5446000000000002
17.0,0.29660000000000003
18.0,0.20220000000000002
19.0,0.3024
20.0,0.3054
21.0,0.3024
22.0,0.2878
23.0,0.2954
24.0,0.2962
25.0,0.30100000000000005
26.0,1.5478
27.0,0.302
28.0,0.2068
29.0,0.19419999999999998
30.0,0.2996
31.0,0.2978
32.0,0.29300000000000004
33.0,0.2976
34.0,0.3028
35.0,0.30419999999999997
36.0,0.3012
37.0,0.35940000000000005
38.0,0.2972
39.0,0.2964
40.0,0.2984
41.0,0.3086
42.0,0.2984
43.0,0.2988
44.0,0.30460000000000004
45.0,0.3088
46.0,0.3128
47.0,0.29460000000000003
48.0,0.3004
49.0,0.3038
50.0,0.2988
51.0,0.301
52.0,0.2988
53.0,0.3056
54.0,0.3086
55.0,0.31179999999999997
56.0,1.5444
57.0,0.3052
58.0,0.3054
59.0,0.2986
60.0,0.304
61.0,0.3008
62.0,0.306
63.0,0.3026
64.0,0.2982
65.0,0.29400000000000004
66.0,0.3142
67.0,0.3048
68.0,0.2944
69.0,0.3048
70.0,0.3028
71.0,0.2992
72.0,0.3096
73.0,0.3004
74.0,0.2974
75.0,0.30300000000000005
76.0,1.4524000000000001
77.0,0.30219999999999997
78.0,0.3014
79.0,0.29700000000000004
80.0,0.30179999999999996
81.0,0.3074
82.0,0.3136
83.0,0.2994
84.0,0.304
85.0,0.2948
86.0,0.2904
87.0,0.29359999999999997
88.0,0.29300000000000004
89.0,1.518
90.0,1.4407999999999999
91.0,0.2974
92.0,0.3462
93.0,0.315
94.0,0.3066
95.0,0.3064
96.0,0.2954
97.0,0.30300000000000005
98.0,0.3032
99.0,0.2904
100.0,0.2912
101.0,0.3088
102.0,0.3026
103.0,0.302
104.0,0.3054
105.0,0.3044
106.0,0.2986
107.0,1.5196
108.0,0.192
109.0,0.2912
110.0,0.2938
111.0,0.29500000000000004
112.0,0.3022
113.0,1.5056
114.0,0.3154
115.0,0.2918
116.0,0.305
117.0,0.2984
118.0,0.1964
119.0,0.2876
120.0,0.2898
121.0,0.3018
122.0,0.2918
123.0,0.2894
124.0,0.3
125.0,0.29560000000000003
126.0,0.2964
127.0,0.29700000000000004
128.0,0.2952
129.0,0.2908
130.0,0.28900000000000003
131.0,0.3078
132.0,0.2912
133.0,0.2874
134.0,0.33720000000000006
135.0,0.3038
136.0,0.3044
137.0,1.5524
138.0,0.2934
139.0,0.28840000000000005
140.0,0.29300000000000004
141.0,0.29419999999999996
142.0,0.2068
143.0,0.3004
144.0,1.528
145.0,0.3114
146.0,0.3014
147.0,1.5294
148.0,0.3074
149.0,0.301
150.0,0.2898
151.0,0.2996
152.0,0.30920000000000003
153.0,0.294
154.0,0.3044
155.0,0.2926
