sample,frame_nr,latency [ms]
3.0,226.0,47.748
3.0,227.0,46.445
3.0,228.0,47.74
3.0,229.0,47.745
3.0,230.0,47.695
3.0,231.0,46.5
3.0,232.0,47.745
3.0,233.0,47.674
3.0,234.0,47.755
3.0,235.0,46.508
3.0,236.0,47.745
3.0,237.0,47.732
3.0,238.0,47.692
3.0,239.0,47.68
3.0,240.0,48.031
3.0,241.0,46.49
3.0,242.0,47.75
3.0,243.0,47.74
3.0,244.0,47.673
3.0,245.0,46.505
3.0,246.0,47.737
3.0,247.0,47.734
3.0,248.0,46.508
3.0,249.0,47.71
3.0,250.0,47.676
3.0,251.0,46.507
3.0,252.0,47.75
3.0,253.0,0.334
3.0,254.0,47.729
3.0,255.0,47.686
3.0,256.0,47.684
3.0,257.0,47.749
3.0,258.0,46.508
3.0,259.0,47.743
3.0,260.0,47.737
3.0,261.0,46.431000000000004
3.0,262.0,47.733000000000004
3.0,263.0,47.741
3.0,264.0,47.732
3.0,265.0,46.494
3.0,266.0,47.679
3.0,267.0,47.729
3.0,268.0,46.51
3.0,269.0,47.744
3.0,270.0,47.738
3.0,271.0,47.721000000000004
3.0,272.0,47.691
3.0,273.0,47.735
3.0,274.0,47.731
3.0,275.0,46.46
3.0,276.0,47.743
3.0,277.0,47.731
3.0,278.0,46.444
3.0,279.0,47.94
3.0,280.0,47.718
3.0,281.0,46.487
3.0,282.0,46.502
3.0,283.0,47.730000000000004
3.0,284.0,47.784
3.0,285.0,46.491
3.0,286.0,47.726
3.0,287.0,47.813
3.0,288.0,47.7
3.0,289.0,46.405
3.0,290.0,47.659
3.0,291.0,47.702
3.0,292.0,46.502
3.0,293.0,47.736000000000004
3.0,294.0,47.674
3.0,295.0,46.421
3.0,296.0,47.735
3.0,297.0,47.726
3.0,298.0,46.494
3.0,299.0,47.733000000000004
3.0,300.0,47.663000000000004
3.0,301.0,47.666000000000004
3.0,302.0,47.677
3.0,303.0,46.514
3.0,304.0,47.71
3.0,305.0,46.47
3.0,306.0,47.678000000000004
3.0,307.0,47.712
3.0,308.0,46.602000000000004
3.0,309.0,47.736000000000004
3.0,310.0,47.71
3.0,311.0,47.711
3.0,312.0,46.409
3.0,313.0,47.738
3.0,314.0,47.717
3.0,315.0,47.712
3.0,316.0,46.47
3.0,317.0,47.641
3.0,318.0,47.701
3.0,319.0,46.474000000000004
3.0,320.0,47.705
3.0,321.0,47.698
3.0,322.0,46.491
3.0,323.0,47.69
3.0,324.0,47.712
3.0,325.0,47.706
3.0,326.0,46.466
3.0,327.0,47.719
3.0,328.0,47.658
3.0,329.0,46.469
3.0,330.0,47.715
3.0,331.0,47.719
3.0,332.0,46.495
3.0,333.0,47.74
3.0,334.0,47.666000000000004
3.0,335.0,47.648
3.0,336.0,46.483000000000004
3.0,337.0,47.732
3.0,338.0,47.728
3.0,339.0,46.498
3.0,340.0,47.665
3.0,341.0,47.717
3.0,342.0,46.496
3.0,343.0,47.739000000000004
3.0,344.0,47.730000000000004
3.0,345.0,47.657000000000004
3.0,346.0,46.489000000000004
3.0,347.0,47.732
3.0,348.0,47.722
3.0,349.0,47.719
3.0,350.0,47.709
3.0,351.0,47.663000000000004
3.0,352.0,46.496
3.0,353.0,47.733000000000004
3.0,354.0,47.734
3.0,355.0,47.724000000000004
3.0,356.0,46.434
3.0,357.0,47.674
3.0,358.0,47.719
3.0,359.0,46.499
3.0,360.0,47.745
3.0,361.0,47.714
3.0,362.0,47.643
3.0,363.0,47.71
3.0,364.0,47.78
3.0,365.0,46.5
3.0,366.0,47.725
3.0,367.0,47.708
3.0,368.0,47.647
3.0,369.0,47.713
3.0,370.0,46.472
3.0,371.0,47.737
3.0,372.0,47.71
3.0,373.0,46.423
3.0,374.0,47.673
3.0,375.0,47.712
3.0,376.0,46.501
3.0,377.0,47.704
3.0,378.0,47.711
3.0,379.0,46.42
3.0,380.0,47.71
3.0,381.0,47.729
3.0,382.0,47.694
3.0,383.0,46.489000000000004
3.0,384.0,47.736000000000004
3.0,385.0,47.659
3.0,386.0,47.667
3.0,387.0,47.738
3.0,388.0,47.687
3.0,389.0,46.475
3.0,390.0,47.725
3.0,391.0,47.694
3.0,392.0,47.717
3.0,393.0,46.468
3.0,394.0,46.471000000000004
3.0,395.0,47.72
3.0,396.0,47.679
3.0,397.0,46.487
3.0,398.0,47.725
3.0,399.0,47.692
3.0,400.0,47.751
3.0,401.0,47.72
3.0,402.0,47.665
3.0,403.0,46.514
3.0,404.0,47.733000000000004
3.0,405.0,47.728
3.0,406.0,47.723
3.0,407.0,46.425000000000004
3.0,408.0,47.734
3.0,409.0,47.692
3.0,410.0,46.485
3.0,411.0,47.742000000000004
3.0,412.0,47.701
3.0,413.0,46.425000000000004
3.0,414.0,47.674
3.0,415.0,47.725
3.0,416.0,47.706
3.0,417.0,46.46
3.0,418.0,47.674
3.0,419.0,47.646
3.0,420.0,46.502
3.0,421.0,47.778
3.0,422.0,47.727000000000004
3.0,423.0,47.72
3.0,424.0,46.444
3.0,425.0,47.712
3.0,426.0,47.727000000000004
3.0,427.0,46.584
3.0,428.0,47.732
3.0,429.0,47.729
3.0,430.0,46.433
3.0,431.0,47.734
3.0,432.0,47.735
3.0,433.0,47.696
3.0,434.0,46.49
3.0,435.0,47.656
3.0,436.0,47.64
3.0,437.0,46.472
3.0,438.0,47.709
3.0,439.0,47.726
3.0,440.0,46.498
3.0,441.0,47.67
3.0,442.0,47.664
3.0,443.0,47.699
3.0,444.0,46.47
3.0,445.0,47.71
3.0,446.0,47.713
3.0,447.0,46.439
3.0,448.0,47.75
3.0,449.0,47.726
3.0,450.0,47.727000000000004
3.0,451.0,47.739000000000004
3.0,452.0,47.726
3.0,453.0,47.663000000000004
3.0,454.0,46.479
3.0,455.0,47.726
3.0,456.0,47.727000000000004
3.0,457.0,46.481
3.0,458.0,47.669000000000004
3.0,459.0,47.666000000000004
3.0,460.0,46.492000000000004
3.0,461.0,47.745
3.0,462.0,47.72
3.0,463.0,47.713
3.0,464.0,46.412
3.0,465.0,47.729
3.0,466.0,47.706
3.0,467.0,46.476
3.0,468.0,47.708
3.0,469.0,47.672000000000004
3.0,470.0,46.496
3.0,471.0,46.492000000000004
3.0,472.0,47.713
3.0,473.0,47.707
3.0,474.0,46.466
3.0,475.0,47.652
3.0,476.0,47.725
3.0,477.0,47.724000000000004
3.0,478.0,46.499
3.0,479.0,47.722
3.0,480.0,46.492000000000004
3.0,481.0,47.725
3.0,482.0,47.727000000000004
3.0,483.0,48.018
3.0,484.0,47.729
3.0,485.0,46.498
3.0,486.0,47.663000000000004
3.0,487.0,47.888
3.0,488.0,46.518
3.0,489.0,47.727000000000004
3.0,490.0,46.492000000000004
3.0,491.0,47.716
3.0,492.0,47.665
3.0,493.0,47.707
3.0,494.0,46.704
3.0,495.0,46.474000000000004
3.0,496.0,47.752
3.0,497.0,47.671
3.0,498.0,0.307
3.0,499.0,47.716
3.0,500.0,47.716
3.0,501.0,46.473
3.0,502.0,47.711
3.0,503.0,47.645
3.0,504.0,46.426
3.0,505.0,47.741
3.0,506.0,47.727000000000004
3.0,507.0,47.723
3.0,508.0,46.484
3.0,509.0,47.673
3.0,510.0,47.721000000000004
3.0,511.0,46.498
3.0,512.0,47.703
3.0,513.0,47.708
3.0,514.0,47.655
3.0,515.0,47.663000000000004
3.0,516.0,47.722
3.0,517.0,47.724000000000004
3.0,518.0,46.494
3.0,519.0,47.732
3.0,520.0,47.657000000000004
3.0,521.0,46.524
3.0,522.0,47.734
3.0,523.0,47.687
3.0,524.0,47.726
3.0,525.0,46.494
3.0,526.0,86399959.111
