sample,frame_nr,latency [ms]
4.0,162.0,47.713
4.0,163.0,46.478
4.0,164.0,47.722
4.0,165.0,47.695
4.0,166.0,47.715
4.0,167.0,46.489000000000004
4.0,168.0,47.729
4.0,169.0,47.709
4.0,170.0,46.405
4.0,171.0,47.662
4.0,172.0,47.697
4.0,173.0,47.696
4.0,174.0,46.506
4.0,175.0,47.688
4.0,176.0,47.699
4.0,177.0,47.747
4.0,178.0,47.737
4.0,179.0,47.697
4.0,180.0,46.653
4.0,181.0,47.685
4.0,182.0,47.739000000000004
4.0,183.0,47.764
4.0,184.0,46.515
4.0,185.0,47.743
4.0,186.0,47.769
4.0,187.0,46.459
4.0,188.0,47.739000000000004
4.0,189.0,47.747
4.0,190.0,46.465
4.0,191.0,47.736000000000004
4.0,192.0,47.742000000000004
4.0,193.0,47.668
4.0,194.0,46.506
4.0,195.0,47.736000000000004
4.0,196.0,47.74
4.0,197.0,47.727000000000004
4.0,198.0,46.471000000000004
4.0,199.0,47.743
4.0,200.0,0.302
4.0,201.0,47.744
4.0,202.0,47.954
4.0,203.0,47.729
4.0,204.0,46.438
4.0,205.0,47.744
4.0,206.0,47.727000000000004
4.0,207.0,46.54
4.0,208.0,0.342
4.0,209.0,47.717
4.0,210.0,47.661
4.0,211.0,46.478
4.0,212.0,47.737
4.0,213.0,47.735
4.0,214.0,46.449
4.0,215.0,47.759
4.0,216.0,47.673
4.0,217.0,46.461
4.0,218.0,47.752
4.0,219.0,47.737
4.0,220.0,47.744
4.0,221.0,46.444
4.0,222.0,47.743
4.0,223.0,47.739000000000004
4.0,224.0,47.731
4.0,225.0,46.492000000000004
4.0,226.0,47.683
4.0,227.0,46.447
4.0,228.0,47.744
4.0,229.0,47.74
4.0,230.0,47.732
4.0,231.0,46.52
4.0,232.0,47.687
4.0,233.0,47.866
4.0,234.0,47.721000000000004
4.0,235.0,46.507
4.0,236.0,47.739000000000004
4.0,237.0,47.694
4.0,238.0,47.777
4.0,239.0,47.744
4.0,240.0,47.727000000000004
4.0,241.0,46.558
4.0,242.0,47.757
4.0,243.0,47.676
4.0,244.0,47.736000000000004
4.0,245.0,46.517
4.0,246.0,47.743
4.0,247.0,47.738
4.0,248.0,46.501
4.0,249.0,47.688
4.0,250.0,47.737
4.0,251.0,46.505
4.0,252.0,47.746
4.0,253.0,0.339
4.0,254.0,47.724000000000004
4.0,255.0,47.685
4.0,256.0,47.743
4.0,257.0,47.71
4.0,258.0,46.517
4.0,259.0,47.777
4.0,260.0,47.727000000000004
4.0,261.0,46.467
4.0,262.0,47.75
4.0,263.0,47.745
4.0,264.0,47.748
4.0,265.0,46.482
4.0,266.0,47.697
4.0,267.0,47.728
4.0,268.0,46.515
4.0,269.0,47.746
4.0,270.0,47.689
4.0,271.0,47.748
4.0,272.0,47.704
4.0,273.0,47.729
4.0,274.0,47.768
4.0,275.0,46.478
4.0,276.0,47.734
4.0,277.0,47.753
4.0,278.0,46.454
4.0,279.0,47.732
4.0,280.0,47.75
4.0,281.0,46.49
4.0,282.0,46.506
4.0,283.0,47.766
4.0,284.0,47.69
4.0,285.0,46.587
4.0,286.0,47.731
4.0,287.0,47.706
4.0,288.0,47.755
4.0,289.0,46.492000000000004
4.0,290.0,47.744
4.0,291.0,47.72
4.0,292.0,46.492000000000004
4.0,293.0,47.759
4.0,294.0,47.704
4.0,295.0,46.509
4.0,296.0,47.75
4.0,297.0,47.717
4.0,298.0,46.516
4.0,299.0,47.758
4.0,300.0,47.734
4.0,301.0,47.712
4.0,302.0,47.714
4.0,303.0,46.506
4.0,304.0,47.75
4.0,305.0,46.711
4.0,306.0,47.722
4.0,307.0,47.756
4.0,308.0,46.511
4.0,309.0,47.805
4.0,310.0,47.674
4.0,311.0,47.67
4.0,312.0,46.434
4.0,313.0,47.728
4.0,314.0,47.772
4.0,315.0,47.716
4.0,316.0,46.441
4.0,317.0,47.678000000000004
4.0,318.0,47.712
4.0,319.0,46.472
4.0,320.0,47.804
4.0,321.0,47.715
4.0,322.0,46.416000000000004
4.0,323.0,47.692
4.0,324.0,47.704
4.0,325.0,47.71
4.0,326.0,46.481
4.0,327.0,47.686
4.0,328.0,47.661
4.0,329.0,46.488
4.0,330.0,47.736000000000004
4.0,331.0,47.722
4.0,332.0,46.493
4.0,333.0,47.734
4.0,334.0,47.699
4.0,335.0,47.704
4.0,336.0,46.478
4.0,337.0,47.707
4.0,338.0,47.730000000000004
4.0,339.0,46.445
4.0,340.0,47.728
4.0,341.0,47.74
4.0,342.0,46.502
4.0,343.0,47.74
4.0,344.0,47.744
4.0,345.0,47.68
4.0,346.0,46.545
4.0,347.0,47.800000000000004
4.0,348.0,47.725
4.0,349.0,47.74
4.0,350.0,47.737
4.0,351.0,47.681000000000004
4.0,352.0,46.466
4.0,353.0,47.752
4.0,354.0,47.74
4.0,355.0,47.728
4.0,356.0,46.444
4.0,357.0,47.747
4.0,358.0,47.778
4.0,359.0,46.476
4.0,360.0,47.756
4.0,361.0,47.735
4.0,362.0,47.674
4.0,363.0,47.756
4.0,364.0,47.730000000000004
4.0,365.0,46.514
4.0,366.0,47.755
4.0,367.0,47.736000000000004
4.0,368.0,47.716
4.0,369.0,47.733000000000004
4.0,370.0,46.503
4.0,371.0,47.777
4.0,372.0,47.685
4.0,373.0,46.455
4.0,374.0,47.728
4.0,375.0,47.733000000000004
4.0,376.0,46.493
4.0,377.0,47.727000000000004
4.0,378.0,47.677
4.0,379.0,46.447
4.0,380.0,47.728
4.0,381.0,47.747
4.0,382.0,47.727000000000004
4.0,383.0,46.499
4.0,384.0,47.701
4.0,385.0,47.739000000000004
4.0,386.0,47.803000000000004
4.0,387.0,47.752
4.0,388.0,47.732
4.0,389.0,46.505
4.0,390.0,47.677
4.0,391.0,47.769
4.0,392.0,47.733000000000004
4.0,393.0,46.478
4.0,394.0,46.5
4.0,395.0,47.742000000000004
4.0,396.0,47.676
4.0,397.0,46.516
4.0,398.0,47.737
4.0,399.0,47.721000000000004
4.0,400.0,47.759
4.0,401.0,47.682
4.0,402.0,47.679
4.0,403.0,46.503
4.0,404.0,47.72
4.0,405.0,47.698
4.0,406.0,47.729
4.0,407.0,46.477000000000004
4.0,408.0,47.741
4.0,409.0,47.734
4.0,410.0,46.5
4.0,411.0,47.71
4.0,412.0,47.649
4.0,413.0,46.42
4.0,414.0,47.719
4.0,415.0,47.709
4.0,416.0,47.72
4.0,417.0,46.485
4.0,418.0,47.71
4.0,419.0,47.665
4.0,420.0,46.484
4.0,421.0,47.718
4.0,422.0,47.706
4.0,423.0,47.775
4.0,424.0,46.567
4.0,425.0,47.721000000000004
4.0,426.0,47.724000000000004
4.0,427.0,46.488
4.0,428.0,47.731
4.0,429.0,47.668
4.0,430.0,46.410000000000004
4.0,431.0,47.731
4.0,432.0,47.730000000000004
4.0,433.0,47.72
4.0,434.0,46.480000000000004
4.0,435.0,47.668
4.0,436.0,47.717
4.0,437.0,46.494
4.0,438.0,47.727000000000004
4.0,439.0,47.703
4.0,440.0,46.497
4.0,441.0,47.72
4.0,442.0,47.69
4.0,443.0,47.723
4.0,444.0,46.491
4.0,445.0,47.629
4.0,446.0,47.642
4.0,447.0,46.491
4.0,448.0,47.725
4.0,449.0,47.730000000000004
4.0,450.0,47.738
4.0,451.0,47.748
4.0,452.0,47.728
4.0,453.0,47.713
4.0,454.0,46.462
4.0,455.0,47.707
4.0,456.0,47.703
4.0,457.0,46.489000000000004
4.0,458.0,47.655
4.0,459.0,47.730000000000004
4.0,460.0,46.491
4.0,461.0,47.744
4.0,462.0,47.742000000000004
4.0,463.0,47.718
4.0,464.0,46.499
4.0,465.0,47.730000000000004
4.0,466.0,47.728
4.0,467.0,46.496
4.0,468.0,47.712
4.0,469.0,47.656
4.0,470.0,46.478
4.0,471.0,46.476
4.0,472.0,47.717
4.0,473.0,47.615
4.0,474.0,46.445
4.0,475.0,47.824
4.0,476.0,47.733000000000004
4.0,477.0,47.738
4.0,478.0,46.496
4.0,479.0,47.742000000000004
4.0,480.0,46.44
4.0,481.0,47.747
4.0,482.0,47.719
4.0,483.0,47.730000000000004
4.0,484.0,47.687
4.0,485.0,46.476
4.0,486.0,47.871
4.0,487.0,47.71
4.0,488.0,46.469
4.0,489.0,47.728
4.0,490.0,46.492000000000004
4.0,491.0,47.674
4.0,492.0,47.766
4.0,493.0,47.712
4.0,494.0,46.496
4.0,495.0,46.522
4.0,496.0,47.732
4.0,497.0,47.709
4.0,498.0,0.309
4.0,499.0,47.759
4.0,500.0,47.730000000000004
4.0,501.0,46.471000000000004
4.0,502.0,47.799
4.0,503.0,47.664
4.0,504.0,46.492000000000004
4.0,505.0,47.757
4.0,506.0,47.705
4.0,507.0,47.723
4.0,508.0,46.409
4.0,509.0,47.713
4.0,510.0,47.761
4.0,511.0,46.477000000000004
4.0,512.0,47.703
4.0,513.0,47.71
4.0,514.0,47.643
4.0,515.0,47.725
4.0,516.0,47.704
4.0,517.0,47.701
4.0,518.0,46.49
4.0,519.0,47.725
4.0,520.0,47.638
4.0,521.0,46.488
4.0,522.0,47.775
4.0,523.0,47.715
4.0,524.0,47.701
4.0,525.0,46.409
4.0,526.0,86399959.091
