sample,frame_nr,latency [ms]
2.0,79.0,46.479
2.0,80.0,47.731
2.0,81.0,47.744
2.0,82.0,47.656
2.0,83.0,46.496
2.0,84.0,47.761
2.0,85.0,0.313
2.0,86.0,47.741
2.0,87.0,47.678000000000004
2.0,88.0,46.487
2.0,89.0,47.71
2.0,90.0,47.736000000000004
2.0,91.0,47.723
2.0,92.0,47.704
2.0,93.0,0.309
2.0,94.0,47.748
2.0,95.0,47.716
2.0,96.0,46.473
2.0,97.0,47.734
2.0,98.0,47.744
2.0,99.0,0.328
2.0,100.0,47.683
2.0,101.0,47.764
2.0,102.0,47.729
2.0,103.0,46.493
2.0,104.0,47.718
2.0,105.0,47.698
2.0,106.0,46.503
2.0,107.0,47.729
2.0,108.0,0.302
2.0,109.0,46.452
2.0,110.0,47.678000000000004
2.0,111.0,47.682
2.0,112.0,46.493
2.0,113.0,47.736000000000004
2.0,114.0,47.711
2.0,115.0,47.668
2.0,116.0,46.371
2.0,117.0,47.707
2.0,118.0,47.681000000000004
2.0,119.0,47.711
2.0,120.0,46.492000000000004
2.0,121.0,47.644
2.0,122.0,47.748
2.0,123.0,0.28700000000000003
2.0,124.0,47.717
2.0,125.0,47.731
2.0,126.0,46.480000000000004
2.0,127.0,47.673
2.0,128.0,47.704
2.0,129.0,47.703
2.0,130.0,46.433
2.0,131.0,47.704
2.0,132.0,47.659
2.0,133.0,46.466
2.0,134.0,47.738
2.0,135.0,47.726
2.0,136.0,47.725
2.0,137.0,47.744
2.0,138.0,47.669000000000004
2.0,139.0,47.730000000000004
2.0,140.0,46.496
2.0,141.0,47.698
2.0,142.0,47.727000000000004
2.0,143.0,47.828
2.0,144.0,47.662
2.0,145.0,47.735
2.0,146.0,47.695
2.0,147.0,47.711
2.0,148.0,47.709
2.0,149.0,47.687
2.0,150.0,0.289
2.0,151.0,47.755
2.0,152.0,47.704
2.0,153.0,47.74
2.0,154.0,46.415
2.0,155.0,47.671
2.0,156.0,47.677
2.0,157.0,47.734
2.0,158.0,47.72
2.0,159.0,47.82
2.0,160.0,46.494
2.0,161.0,47.68
2.0,162.0,47.727000000000004
2.0,163.0,46.504
2.0,164.0,47.74
2.0,165.0,47.735
2.0,166.0,47.635
2.0,167.0,46.43
2.0,168.0,47.763
2.0,169.0,47.712
2.0,170.0,46.491
2.0,171.0,47.732
2.0,172.0,47.662
2.0,173.0,47.736000000000004
2.0,174.0,46.505
2.0,175.0,47.735
2.0,176.0,47.719
2.0,177.0,47.728
2.0,178.0,47.674
2.0,179.0,47.732
2.0,180.0,46.503
2.0,181.0,47.759
2.0,182.0,47.737
2.0,183.0,47.783
2.0,184.0,46.5
2.0,185.0,47.732
2.0,186.0,47.897
2.0,187.0,46.504
2.0,188.0,47.739000000000004
2.0,189.0,47.649
2.0,190.0,46.479
2.0,191.0,47.738
2.0,192.0,47.739000000000004
2.0,193.0,47.74
2.0,194.0,46.527
2.0,195.0,47.743
2.0,196.0,47.742000000000004
2.0,197.0,47.735
2.0,198.0,46.488
2.0,199.0,47.704
2.0,200.0,0.324
2.0,201.0,47.754
2.0,202.0,47.737
2.0,203.0,47.804
2.0,204.0,46.509
2.0,205.0,47.74
2.0,206.0,47.673
2.0,207.0,46.511
2.0,208.0,0.318
2.0,209.0,47.741
2.0,210.0,47.798
2.0,211.0,46.441
2.0,212.0,47.683
2.0,213.0,47.733000000000004
2.0,214.0,46.499
2.0,215.0,47.762
2.0,216.0,47.731
2.0,217.0,46.448
2.0,218.0,47.689
2.0,219.0,47.75
2.0,220.0,47.745
2.0,221.0,46.566
2.0,222.0,47.694
2.0,223.0,47.685
2.0,224.0,47.725
2.0,225.0,46.5
2.0,226.0,47.764
2.0,227.0,46.584
2.0,228.0,47.69
2.0,229.0,47.752
2.0,230.0,47.739000000000004
2.0,231.0,46.505
2.0,232.0,47.744
2.0,233.0,47.74
2.0,234.0,47.672000000000004
2.0,235.0,46.505
2.0,236.0,47.729
2.0,237.0,47.726
2.0,238.0,47.745
2.0,239.0,47.658
2.0,240.0,47.704
2.0,241.0,46.495
2.0,242.0,47.754
2.0,243.0,47.739000000000004
2.0,244.0,47.722
2.0,245.0,46.411
2.0,246.0,47.741
2.0,247.0,47.738
2.0,248.0,46.492000000000004
2.0,249.0,47.721000000000004
2.0,250.0,47.741
2.0,251.0,46.437
2.0,252.0,47.755
2.0,253.0,0.316
2.0,254.0,47.726
2.0,255.0,47.924
2.0,256.0,47.667
2.0,257.0,47.667
2.0,258.0,46.508
2.0,259.0,47.74
2.0,260.0,47.737
2.0,261.0,46.502
2.0,262.0,47.689
2.0,263.0,47.732
2.0,264.0,47.722
2.0,265.0,46.493
2.0,266.0,47.751
2.0,267.0,47.716
2.0,268.0,46.442
2.0,269.0,47.743
2.0,270.0,47.741
2.0,271.0,47.725
2.0,272.0,47.762
2.0,273.0,47.676
2.0,274.0,47.783
2.0,275.0,46.487
2.0,276.0,47.707
2.0,277.0,47.726
2.0,278.0,46.508
2.0,279.0,47.674
2.0,280.0,47.72
2.0,281.0,46.502
2.0,282.0,46.556000000000004
2.0,283.0,47.738
2.0,284.0,47.675000000000004
2.0,285.0,46.443
2.0,286.0,47.744
2.0,287.0,47.72
2.0,288.0,47.704
2.0,289.0,46.606
2.0,290.0,47.682
2.0,291.0,47.739000000000004
2.0,292.0,46.501
2.0,293.0,47.737
2.0,294.0,47.737
2.0,295.0,46.517
2.0,296.0,47.68
2.0,297.0,47.738
2.0,298.0,46.514
2.0,299.0,47.749
2.0,300.0,47.743
2.0,301.0,47.731
2.0,302.0,47.667
2.0,303.0,46.487
2.0,304.0,47.75
2.0,305.0,46.508
2.0,306.0,47.75
2.0,307.0,47.719
2.0,308.0,46.462
2.0,309.0,47.707
2.0,310.0,47.795
2.0,311.0,47.709
2.0,312.0,46.497
2.0,313.0,47.668
2.0,314.0,47.714
2.0,315.0,47.716
2.0,316.0,46.501
2.0,317.0,47.748
2.0,318.0,47.673
2.0,319.0,46.43
2.0,320.0,47.714
2.0,321.0,47.728
2.0,322.0,46.538000000000004
2.0,323.0,47.749
2.0,324.0,47.667
2.0,325.0,47.775
2.0,326.0,46.491
2.0,327.0,47.730000000000004
2.0,328.0,47.730000000000004
2.0,329.0,46.505
2.0,330.0,47.658
2.0,331.0,47.736000000000004
2.0,332.0,46.511
2.0,333.0,47.739000000000004
2.0,334.0,47.755
2.0,335.0,47.668
2.0,336.0,46.637
2.0,337.0,47.744
2.0,338.0,47.739000000000004
2.0,339.0,46.503
2.0,340.0,47.744
2.0,341.0,47.682
2.0,342.0,46.51
2.0,343.0,47.753
2.0,344.0,47.707
2.0,345.0,47.717
2.0,346.0,46.509
2.0,347.0,47.678000000000004
2.0,348.0,47.944
2.0,349.0,47.776
2.0,350.0,47.744
2.0,351.0,47.744
2.0,352.0,46.44
2.0,353.0,47.739000000000004
2.0,354.0,47.747
2.0,355.0,47.796
2.0,356.0,46.502
2.0,357.0,47.746
2.0,358.0,47.736000000000004
2.0,359.0,46.51
2.0,360.0,47.723
2.0,361.0,47.717
2.0,362.0,47.7
2.0,363.0,47.687
2.0,364.0,47.648
2.0,365.0,46.484
2.0,366.0,47.734
2.0,367.0,47.738
2.0,368.0,47.721000000000004
2.0,369.0,47.660000000000004
2.0,370.0,46.437
2.0,371.0,47.728
2.0,372.0,47.702
2.0,373.0,46.49
2.0,374.0,47.697
2.0,375.0,47.645
2.0,376.0,46.480000000000004
2.0,377.0,47.74
2.0,378.0,47.74
2.0,379.0,46.472
2.0,380.0,47.660000000000004
2.0,381.0,47.719
2.0,382.0,47.716
2.0,383.0,46.47
2.0,384.0,47.731
2.0,385.0,47.721000000000004
2.0,386.0,47.649
2.0,387.0,47.689
2.0,388.0,47.732
2.0,389.0,46.444
2.0,390.0,47.719
2.0,391.0,47.645
2.0,392.0,47.645
2.0,393.0,46.485
2.0,394.0,46.546
2.0,395.0,47.733000000000004
2.0,396.0,47.719
2.0,397.0,46.47
2.0,398.0,47.675000000000004
2.0,399.0,47.682
2.0,400.0,47.72
2.0,401.0,47.713
2.0,402.0,47.712
2.0,403.0,46.474000000000004
2.0,404.0,47.719
2.0,405.0,47.704
2.0,406.0,47.729
2.0,407.0,46.489000000000004
2.0,408.0,47.705
2.0,409.0,47.665
2.0,410.0,46.479
2.0,411.0,47.705
2.0,412.0,47.711
2.0,413.0,46.482
2.0,414.0,47.75
2.0,415.0,47.665
2.0,416.0,47.72
2.0,417.0,46.508
2.0,418.0,47.722
2.0,419.0,47.711
2.0,420.0,46.436
2.0,421.0,47.728
2.0,422.0,47.735
2.0,423.0,47.702
2.0,424.0,46.481
2.0,425.0,47.665
2.0,426.0,47.661
2.0,427.0,46.467
2.0,428.0,47.708
2.0,429.0,47.701
2.0,430.0,46.489000000000004
2.0,431.0,47.673
2.0,432.0,47.726
2.0,433.0,47.718
2.0,434.0,46.49
2.0,435.0,47.699
2.0,436.0,47.703
2.0,437.0,46.412
2.0,438.0,47.741
2.0,439.0,47.721000000000004
2.0,440.0,46.489000000000004
2.0,441.0,47.736000000000004
2.0,442.0,47.675000000000004
2.0,443.0,47.662
2.0,444.0,46.466
2.0,445.0,47.723
2.0,446.0,47.725
2.0,447.0,46.47
2.0,448.0,47.671
2.0,449.0,47.734
2.0,450.0,47.707
2.0,451.0,47.727000000000004
2.0,452.0,47.711
2.0,453.0,47.721000000000004
2.0,454.0,46.439
2.0,455.0,47.735
2.0,456.0,47.702
2.0,457.0,46.49
2.0,458.0,47.769
2.0,459.0,47.660000000000004
2.0,460.0,46.496
2.0,461.0,47.745
2.0,462.0,47.726
2.0,463.0,47.727000000000004
2.0,464.0,46.480000000000004
2.0,465.0,47.655
2.0,466.0,47.709
2.0,467.0,46.483000000000004
2.0,468.0,47.732
2.0,469.0,47.728
2.0,470.0,46.437
2.0,471.0,46.423
2.0,472.0,47.731
2.0,473.0,47.702
2.0,474.0,46.495
2.0,475.0,47.722
2.0,476.0,47.683
2.0,477.0,47.722
2.0,478.0,46.465
2.0,479.0,47.732
2.0,480.0,46.477000000000004
2.0,481.0,47.729
2.0,482.0,47.664
2.0,483.0,47.698
2.0,484.0,47.703
2.0,485.0,46.493
2.0,486.0,47.733000000000004
2.0,487.0,47.719
2.0,488.0,46.486000000000004
2.0,489.0,47.734
2.0,490.0,46.489000000000004
2.0,491.0,47.684
2.0,492.0,47.733000000000004
2.0,493.0,47.654
2.0,494.0,46.454
2.0,495.0,46.475
2.0,496.0,47.751
2.0,497.0,47.834
2.0,498.0,0.308
2.0,499.0,47.647
2.0,500.0,47.699
2.0,501.0,46.501
2.0,502.0,47.734
2.0,503.0,47.722
2.0,504.0,46.491
2.0,505.0,47.678000000000004
2.0,506.0,47.732
2.0,507.0,47.722
2.0,508.0,46.467
2.0,509.0,47.732
2.0,510.0,47.661
2.0,511.0,46.487
2.0,512.0,47.727000000000004
2.0,513.0,47.713
2.0,514.0,47.694
2.0,515.0,47.739000000000004
2.0,516.0,47.667
2.0,517.0,47.757
2.0,518.0,46.486000000000004
2.0,519.0,47.699
2.0,520.0,47.834
2.0,521.0,46.432
2.0,522.0,47.671
2.0,523.0,47.744
2.0,524.0,47.728
2.0,525.0,46.484
2.0,526.0,86399959.118
