sample,frame_nr,latency [ms]
1.0,252.0,47.758
1.0,253.0,0.331
1.0,254.0,47.742000000000004
1.0,255.0,47.697
1.0,256.0,47.873
1.0,257.0,47.676
1.0,258.0,46.49
1.0,259.0,47.747
1.0,260.0,47.703
1.0,261.0,46.523
1.0,262.0,47.72
1.0,263.0,47.758
1.0,264.0,47.698
1.0,265.0,46.531
1.0,266.0,47.769
1.0,267.0,47.734
1.0,268.0,46.49
1.0,269.0,47.711
1.0,270.0,47.655
1.0,271.0,47.715
1.0,272.0,47.739000000000004
1.0,273.0,47.691
1.0,274.0,47.7
1.0,275.0,46.491
1.0,276.0,47.736000000000004
1.0,277.0,47.709
1.0,278.0,46.481
1.0,279.0,47.736000000000004
1.0,280.0,47.727000000000004
1.0,281.0,46.472
1.0,282.0,46.472
1.0,283.0,47.693
1.0,284.0,47.678000000000004
1.0,285.0,46.511
1.0,286.0,47.696
1.0,287.0,47.717
1.0,288.0,47.682
1.0,289.0,46.497
1.0,290.0,47.692
1.0,291.0,47.743
1.0,292.0,46.496
1.0,293.0,47.733000000000004
1.0,294.0,47.744
1.0,295.0,46.482
1.0,296.0,47.718
1.0,297.0,47.713
1.0,298.0,46.47
1.0,299.0,47.736000000000004
1.0,300.0,47.706
1.0,301.0,47.730000000000004
1.0,302.0,47.725
1.0,303.0,46.478
1.0,304.0,47.699
1.0,305.0,46.54
1.0,306.0,47.752
1.0,307.0,47.743
1.0,308.0,46.469
1.0,309.0,47.689
1.0,310.0,47.69
1.0,311.0,47.683
1.0,312.0,46.456
1.0,313.0,47.735
1.0,314.0,47.684
1.0,315.0,47.744
1.0,316.0,46.473
1.0,317.0,47.76
1.0,318.0,47.739000000000004
1.0,319.0,46.526
1.0,320.0,47.75
1.0,321.0,47.75
1.0,322.0,46.481
1.0,323.0,47.699
1.0,324.0,47.694
1.0,325.0,47.738
1.0,326.0,46.504
1.0,327.0,47.717
1.0,328.0,47.676
1.0,329.0,46.482
1.0,330.0,47.765
1.0,331.0,47.744
1.0,332.0,46.546
1.0,333.0,47.75
1.0,334.0,47.706
1.0,335.0,47.731
1.0,336.0,46.496
1.0,337.0,47.723
1.0,338.0,47.677
1.0,339.0,46.517
1.0,340.0,47.731
1.0,341.0,47.668
1.0,342.0,46.484
1.0,343.0,47.730000000000004
1.0,344.0,47.752
1.0,345.0,47.730000000000004
1.0,346.0,46.489000000000004
1.0,347.0,47.714
1.0,348.0,47.744
1.0,349.0,47.739000000000004
1.0,350.0,47.697
1.0,351.0,47.682
1.0,352.0,46.485
1.0,353.0,47.69
1.0,354.0,47.701
1.0,355.0,47.733000000000004
1.0,356.0,46.493
1.0,357.0,47.701
1.0,358.0,47.717
1.0,359.0,46.538000000000004
1.0,360.0,47.777
1.0,361.0,47.72
1.0,362.0,47.743
1.0,363.0,47.697
1.0,364.0,47.772
1.0,365.0,46.451
1.0,366.0,47.739000000000004
1.0,367.0,47.698
1.0,368.0,47.688
1.0,369.0,47.685
1.0,370.0,46.484
1.0,371.0,47.751
1.0,372.0,47.749
1.0,373.0,46.549
1.0,374.0,47.747
1.0,375.0,47.737
1.0,376.0,46.482
1.0,377.0,47.698
1.0,378.0,47.691
1.0,379.0,46.484
1.0,380.0,47.75
1.0,381.0,47.722
1.0,382.0,47.686
1.0,383.0,46.485
1.0,384.0,47.755
1.0,385.0,47.722
1.0,386.0,47.789
1.0,387.0,47.751
1.0,388.0,47.765
1.0,389.0,46.476
1.0,390.0,47.691
1.0,391.0,47.694
1.0,392.0,47.739000000000004
1.0,393.0,46.488
1.0,394.0,46.496
1.0,395.0,47.701
1.0,396.0,47.733000000000004
1.0,397.0,46.442
1.0,398.0,47.751
1.0,399.0,47.736000000000004
1.0,400.0,47.742000000000004
1.0,401.0,47.708
1.0,402.0,47.738
1.0,403.0,46.447
1.0,404.0,47.730000000000004
1.0,405.0,47.696
1.0,406.0,47.723
1.0,407.0,46.452
1.0,408.0,47.702
1.0,409.0,47.687
1.0,410.0,46.466
1.0,411.0,47.734
1.0,412.0,47.745
1.0,413.0,46.53
1.0,414.0,47.741
1.0,415.0,47.736000000000004
1.0,416.0,47.733000000000004
1.0,417.0,46.478
1.0,418.0,47.723
1.0,419.0,47.739000000000004
1.0,420.0,46.466
1.0,421.0,47.714
1.0,422.0,47.687
1.0,423.0,47.656
1.0,424.0,46.471000000000004
1.0,425.0,47.728
1.0,426.0,47.736000000000004
1.0,427.0,46.483000000000004
1.0,428.0,47.785000000000004
1.0,429.0,47.74
1.0,430.0,46.487
1.0,431.0,47.721000000000004
1.0,432.0,47.75
1.0,433.0,47.734
1.0,434.0,46.481
1.0,435.0,47.686
1.0,436.0,47.677
1.0,437.0,46.486000000000004
1.0,438.0,47.745
1.0,439.0,47.751
1.0,440.0,46.538000000000004
1.0,441.0,47.756
1.0,442.0,47.748
1.0,443.0,47.752
1.0,444.0,46.488
1.0,445.0,47.83
1.0,446.0,47.691
1.0,447.0,46.483000000000004
1.0,448.0,47.701
1.0,449.0,47.694
1.0,450.0,47.729
1.0,451.0,47.748
1.0,452.0,47.752
1.0,453.0,47.767
1.0,454.0,46.484
1.0,455.0,47.756
1.0,456.0,47.712
1.0,457.0,46.496
1.0,458.0,47.697
1.0,459.0,47.712
1.0,460.0,46.51
1.0,461.0,47.7
1.0,462.0,47.712
1.0,463.0,47.69
1.0,464.0,46.461
1.0,465.0,47.837
1.0,466.0,47.74
1.0,467.0,46.535000000000004
1.0,468.0,47.714
1.0,469.0,47.727000000000004
1.0,470.0,46.480000000000004
1.0,471.0,46.484
1.0,472.0,47.739000000000004
1.0,473.0,47.738
1.0,474.0,46.499
1.0,475.0,47.742000000000004
1.0,476.0,47.678000000000004
1.0,477.0,47.701
1.0,478.0,46.487
1.0,479.0,47.754
1.0,480.0,46.494
1.0,481.0,47.728
1.0,482.0,47.722
1.0,483.0,47.754
1.0,484.0,47.714
1.0,485.0,46.484
1.0,486.0,47.75
1.0,487.0,47.743
1.0,488.0,46.483000000000004
1.0,489.0,47.692
1.0,490.0,46.486000000000004
1.0,491.0,47.719
1.0,492.0,47.730000000000004
1.0,493.0,47.742000000000004
1.0,494.0,46.494
1.0,495.0,46.487
1.0,496.0,47.751
1.0,497.0,47.804
1.0,498.0,0.319
1.0,499.0,47.757
1.0,500.0,47.74
1.0,501.0,46.471000000000004
1.0,502.0,47.695
1.0,503.0,47.695
1.0,504.0,46.459
1.0,505.0,47.761
1.0,506.0,47.789
1.0,507.0,47.763
1.0,508.0,46.481
1.0,509.0,47.722
1.0,510.0,47.748
1.0,511.0,46.49
1.0,512.0,47.718
1.0,513.0,47.704
1.0,514.0,47.735
1.0,515.0,47.705
1.0,516.0,47.687
1.0,517.0,47.68
1.0,518.0,46.527
1.0,519.0,47.758
1.0,520.0,47.783
1.0,521.0,46.511
1.0,522.0,47.743
1.0,523.0,47.75
1.0,524.0,47.713
1.0,525.0,46.464
1.0,526.0,86399959.145
