frame_nr,latency [ms]
376.0,0.31
377.0,0.311
378.0,0.318
379.0,0.313
380.0,0.21
381.0,0.317
382.0,0.309
383.0,0.313
384.0,0.315
385.0,0.31
386.0,0.312
387.0,1.532
388.0,0.376
389.0,0.31
390.0,0.28400000000000003
391.0,0.316
392.0,0.317
393.0,0.317
394.0,0.28800000000000003
395.0,1.556
396.0,0.321
397.0,0.302
398.0,0.312
399.0,0.289
400.0,1.555
401.0,0.312
402.0,0.321
403.0,0.309
404.0,0.318
405.0,0.36
406.0,0.313
407.0,0.271
408.0,0.318
409.0,0.315
410.0,0.309
411.0,0.398
412.0,0.31
413.0,0.317
414.0,0.326
415.0,0.315
416.0,0.32
417.0,0.312
418.0,0.38
419.0,0.315
420.0,0.304
421.0,0.294
422.0,0.293
423.0,0.28600000000000003
424.0,0.31
425.0,0.309
426.0,0.313
427.0,0.296
428.0,0.315
429.0,0.28800000000000003
430.0,0.312
431.0,1.439
432.0,0.306
433.0,0.302
434.0,0.306
435.0,0.312
436.0,0.311
437.0,0.312
438.0,0.317
439.0,0.315
440.0,0.316
441.0,0.313
442.0,0.309
443.0,0.314
444.0,0.304
445.0,0.293
446.0,0.315
447.0,0.293
448.0,0.321
449.0,0.3
450.0,0.305
451.0,1.5130000000000001
452.0,0.312
453.0,0.313
454.0,0.304
455.0,0.293
456.0,0.312
457.0,0.307
458.0,0.317
459.0,0.312
460.0,0.31
461.0,1.586
462.0,0.34500000000000003
463.0,0.316
464.0,0.32
465.0,0.313
466.0,0.307
467.0,0.306
468.0,0.306
469.0,0.313
470.0,0.209
471.0,0.306
472.0,0.515
473.0,0.317
474.0,0.293
475.0,0.37
476.0,0.215
477.0,0.31
478.0,0.305
479.0,0.28600000000000003
480.0,0.312
481.0,0.303
482.0,0.315
483.0,0.323
484.0,0.215
485.0,0.311
486.0,0.315
487.0,0.291
488.0,0.316
489.0,0.316
490.0,0.306
491.0,0.313
492.0,0.311
493.0,0.318
494.0,0.307
495.0,0.297
496.0,0.318
497.0,0.307
498.0,0.28400000000000003
499.0,1.486
500.0,0.191
501.0,0.28500000000000003
502.0,0.306
503.0,0.303
504.0,0.305
505.0,0.306
506.0,0.298
507.0,0.295
508.0,0.301
509.0,0.304
510.0,0.281
511.0,0.277
512.0,0.28
513.0,0.304
514.0,0.28700000000000003
515.0,1.553
516.0,0.303
517.0,0.292
518.0,0.269
519.0,0.302
520.0,0.28800000000000003
521.0,0.298
522.0,0.308
523.0,0.308
524.0,0.3
525.0,0.317
526.0,0.316
