frame,mean error,min,max
225,0.24504839103386183,0.00010423424871319753,1.6846684340763094
175,0.25256434409220535,0.00010347191614179518,1.6842185319676215
287,0.25588357655411237,5.4840590920195165e-05,1.6793187277502462
32,0.25785872082473804,5.440412207108336e-05,1.5170906038586378
200,0.25611109015279376,8.974540379469431e-05,1.6828688256415583
1,0.2505002585274063,5.440412207108336e-05,1.5170906038586378
48,0.252678064645646,8.441360185484914e-05,1.5175780812322586
454,0.26388621160647424,1.8712980868695883e-05,1.6721694129894318
373,0.2508230272678174,4.9873847703503504e-05,1.673519119315495
521,0.25220337549850874,3.382114264116609e-05,1.6784189235328704
254,0.25695507627551123,5.4840590920195165e-05,1.6846684340763094
133,0.26899861517507445,4.9873847703503504e-05,1.6851183361849968
215,0.24810232080366693,0.00015253971021256252,1.6842185319676215
303,0.2534736905278226,0.00010728357899913998,1.6784189235328704
88,0.2648077762519771,2.0668122967082425e-05,1.6851183361849968
262,0.253468316687668,8.670059956922271e-05,1.5161156491113967
394,0.24144810464426109,1.9935778045598873e-05,1.673519119315495
266,0.24945637132106876,0.00010804591157065335,1.6788688256415583
432,0.23801510153883038,8.517593442636251e-05,1.6730692172068073
331,0.2642880951651586,5.4840590920195165e-05,1.6846684340763094
362,0.26242999871154854,2.6629507068776093e-05,1.6784189235328704
476,0.258323649436177,9.206548186446728e-05,1.6240798396064262
202,0.24391130977843103,7.0769688052946256e-06,1.6842185319676215
161,0.2615253746131314,1.9935778045598873e-05,1.6842185319676215
242,0.2537962688146786,1.2197321143547768e-05,1.6842185319676215
146,0.24368011490441938,0.00017797519456741462,1.6797686298589338
355,0.24734135319374784,1.0672656000632053e-05,1.6801694129894318
510,0.25445423947238055,9.910323429229706e-06,1.5161156491113967
435,0.25387690985254235,4.2323463473104006e-05,1.6842185319676215
260,0.2587335456730023,6.098660571773884e-06,1.6837686298589338
210,0.23868953192828787,5.4840590920195165e-05,1.6833187277502462
256,0.25231111155676206,1.8915175077849344e-05,1.6833187277502462
21,0.24496185552735156,1.4969034829004357e-05,1.5168468651718277
320,0.2577245969877122,3.4095804522904505e-05,1.6788688256415583
388,0.25984543848995817,0.00010804591157065335,1.6793187277502462
268,0.2382042725964666,7.0769688052946256e-06,1.5123593877982069
501,0.25461039451025264,5.897811749999704e-05,1.6784189235328704
80,0.2555598179066563,8.136427156890669e-05,1.6256327538770412
398,0.25461269767683326,4.9873847703503504e-05,1.6784189235328704
471,0.2542321098301504,1.4969034829004357e-05,1.6793187277502462
240,0.25158497175980626,1.0672656000632053e-05,1.6842185319676215
143,0.25611095499493036,1.9935778045598873e-05,1.6846684340763094
257,0.2583011336036362,1.9935778045598873e-05,1.516359387798207
56,0.2564039879073199,9.147990857716337e-06,1.6851183361849968
507,0.24441453303843794,2.6629507068776093e-05,1.516359387798207
11,0.25236271392414916,0.00010042258585590824,1.6793187277502462
164,0.25844253311278814,1.9935778045598873e-05,1.5126031264850173
236,0.24996923399373785,1.0672656000632053e-05,1.6842185319676215
223,0.2478510594640567,0.00010728357899913998,1.6828688256415583
180,0.24692620914496596,1.4969034829004357e-05,1.6793187277502462
18,0.25323457253920506,8.36512692834468e-05,1.6851183361849968
41,0.24416473504263428,1.0672656000632053e-05,1.6846684340763094
238,0.2595140865957646,3.684898961119759e-05,1.6784189235328704
208,0.24353284230739858,3.9919803212995486e-05,1.6824189235328704
326,0.25544823306546843,1.2197321143547768e-05,1.6784189235328704
63,0.25248913372705845,5.4840590920195165e-05,1.6788688256415583
520,0.24880043417465894,3.6870472927108544e-05,1.6797686298589338
53,0.2563009636132402,1.0672656000632053e-05,1.5168468651718277
502,0.25091877279421704,5.897811749999704e-05,1.681519119315495
222,0.2388088376602164,1.4969034829004357e-05,1.6837686298589338
503,0.25310194516362355,4.144446835596671e-05,1.6828688256415583
378,0.251492989061156,1.9935778045598873e-05,1.6797686298589338
46,0.2673750872989458,4.068213578439783e-05,1.6842185319676215
517,0.23391525539661187,5.31261863181004e-05,1.6784189235328704
430,0.24071024936463584,5.4840590920195165e-05,1.673519119315495
30,0.25926853591568433,1.9935778045598873e-05,1.6846684340763094
70,0.256832727044285,1.9935778045598873e-05,1.6788688256415583
178,0.2468390299778146,9.910323429229706e-06,1.6842185319676215
253,0.2620380706260209,1.9935778045598873e-05,1.6784189235328704
369,0.24757945717276,5.31261863181004e-05,1.681969021424183
229,0.25011102437812416,8.441360185484914e-05,1.6846684340763094
328,0.25039770056172284,0.00010347191614179518,1.6788688256415583
117,0.24899581041723148,6.098660571773884e-06,1.6842185319676215
371,0.2580997728306478,1.9935778045598873e-05,1.673519119315495
400,0.2444215497414488,8.36512692834468e-05,1.6788688256415583
226,0.2435422028278761,4.9873847703503504e-05,1.5168468651718277
310,0.25160074662105125,3.6272017484878516e-05,1.6784189235328704
445,0.24119004120811657,5.897811749999704e-05,1.6824189235328704
103,0.261714637419235,0.00012465021666929754,1.6846684340763094
480,0.2398642008113721,3.382114264116609e-05,1.5166031264850173
440,0.23778490828110657,5.31261863181004e-05,1.6793187277502462
356,0.24643920006353792,5.154572616779263e-05,1.6837686298589338
157,0.2564258182162896,9.147990857716337e-06,1.5161156491113967
452,0.2466145075536513,1.8915175077849344e-05,1.6784189235328704
368,0.25295118730460403,4.9873847703503504e-05,1.6846684340763094
154,0.24107369077549784,8.47786605780998e-05,1.6851183361849968
381,0.2527046997105196,2.6629507068776093e-05,1.6788688256415583
194,0.2509994968877515,1.0672656000632053e-05,1.6793187277502462
138,0.25955820940518937,1.0672656000632053e-05,1.6846684340763094
386,0.2716938156297485,1.2197321143547768e-05,1.6788688256415583
465,0.24648830237492567,5.4840590920195165e-05,1.6793187277502462
472,0.24729976554150776,1.9935778045598873e-05,1.6788688256415583
246,0.25680642665631376,5.6691119785456934e-05,1.6851183361849968
359,0.24932075742029539,1.4969034829004357e-05,1.5161156491113967
498,0.26279672935368203,3.6272017484878516e-05,1.6842185319676215
327,0.2550104726940875,3.382114264116609e-05,1.6797686298589338
370,0.2455054295855185,3.6272017484878516e-05,1.681969021424183
155,0.24069696579997618,1.4969034829004357e-05,1.6842185319676215
294,0.25545549174331544,5.154572616779263e-05,1.6833187277502462
24,0.24789083115981844,4.9873847703503504e-05,1.6846684340763094
213,0.25428820912066336,1.4969034829004357e-05,1.5170906038586378
162,0.24395556091984397,1.9935778045598873e-05,1.6793187277502462
163,0.25539609549987635,4.068213578439783e-05,1.6833187277502462
450,0.24813515784225215,0.00012465021666929754,1.6851183361849968
107,0.2479093547748721,1.4969034829004357e-05,1.6245974776966312
93,0.24523808767166028,4.4429866006390206e-05,1.5166031264850173
429,0.25015218868791866,9.206548186446728e-05,1.6851183361849968
383,0.24739647067184956,5.4840590920195165e-05,1.6726193150981197
324,0.2649207103648398,3.382114264116609e-05,1.5161156491113967
523,0.24984890043204985,5.3710726223302196e-05,1.673519119315495
190,0.23596973823139675,0.00010804591157065335,1.6846684340763094
148,0.2411436327796307,3.382114264116609e-05,1.6846684340763094
122,0.26778971242319066,4.124488747190083e-05,1.5168468651718277
421,0.24649069491356992,1.0672656000632053e-05,1.6766193150981197
79,0.25968910374860504,8.974540379469431e-05,1.6797686298589338
317,0.26259850971814863,0.00010575891385622427,1.6837686298589338
379,0.25596478940416917,1.2197321143547768e-05,1.6788688256415583
438,0.2375748184239241,5.31261863181004e-05,1.6792696087720564
318,0.2601401404070334,0.0001540643753553672,1.6788688256415583
16,0.25010920503404677,3.723363769539412e-05,1.6842185319676215
258,0.24780040194673628,0.00010194725099882396,1.6784189235328704
313,0.24972371393422735,9.206548186446728e-05,1.6766193150981197
249,0.24786913403249589,8.670059956922271e-05,1.6793187277502462
346,0.26496172549079144,3.305881006965272e-05,1.681969021424183
271,0.25707663302617506,1.2197321143547768e-05,1.6828688256415583
113,0.24755602822077558,1.8915175077849344e-05,1.6846684340763094
67,0.24928460582820963,3.6870472927108544e-05,1.6797686298589338
71,0.2517656616743973,0.00010347191614179518,1.6846684340763094
244,0.25740727358816895,9.206548186446728e-05,1.6837686298589338
239,0.24764145846229343,1.9935778045598873e-05,1.6846684340763094
363,0.25772929243965437,5.897811749999704e-05,1.516359387798207
342,0.26113943057606326,1.0672656000632053e-05,1.6784189235328704
518,0.25566190404291284,1.8915175077849344e-05,1.6788688256415583
241,0.2452699707294812,3.382114264116609e-05,1.6842185319676215
484,0.2556555799803426,3.382114264116609e-05,1.6793187277502462
40,0.27083182180155446,7.5593511854391e-05,1.6846684340763094
504,0.23992170650176908,8.441360185484914e-05,1.6793187277502462
139,0.25105932535759384,1.2197321143547768e-05,1.5168468651718277
127,0.2639434741601358,1.4969034829004357e-05,1.6842185319676215
22,0.23584082919502683,0.00010804591157065335,1.5178218199190687
291,0.2573287490525713,6.340074597301071e-06,1.6842185319676215
158,0.24670413691998813,9.206548186446728e-05,1.6833187277502462
470,0.24567492820866016,8.441360185484914e-05,1.6828688256415583
495,0.2466657847280654,3.6272017484878516e-05,1.6842185319676215
301,0.26125881705821397,8.670059956922271e-05,1.677969021424183
211,0.258153469750993,9.206548186446728e-05,1.6842185319676215
290,0.2539495261812633,6.18724014458949e-06,1.6828688256415583
42,0.2533141793142345,3.6870472927108544e-05,1.5168468651718277
389,0.25441423066020474,1.9935778045598873e-05,1.677969021424183
69,0.2585898783819021,1.3721986286574506e-05,1.6846684340763094
461,0.24122239414547889,1.8712980868695883e-05,1.6793187277502462
124,0.26056242782077804,4.124488747190083e-05,1.6851183361849968
118,0.26253700205807196,8.47786605780998e-05,1.6828688256415583
475,0.2531165155594107,8.974540379469431e-05,1.6726193150981197
128,0.24987026805933196,5.154572616779263e-05,1.6842185319676215
232,0.25265658218260495,3.382114264116609e-05,1.6788688256415583
231,0.25151707512395854,1.9935778045598873e-05,1.6784189235328704
316,0.2509775569211928,3.723363769539412e-05,1.677969021424183
512,0.23748448035106037,4.541708354538487e-05,1.6824189235328704
402,0.24882549968891698,0.00010347191614179518,1.673519119315495
95,0.25792509809705444,2.0668122967082425e-05,1.6851183361849968
259,0.2413196722565772,3.382114264116609e-05,1.6842185319676215
525,0.2605088999825019,0.00015253971021256252,1.6784189235328704
221,0.23740752831210196,1.4969034829004357e-05,1.5166031264850173
47,0.2503554809134757,2.907840063150202e-05,1.537260032171334
437,0.24075875399733793,5.31261863181004e-05,1.6833187277502462
390,0.25508819961297025,1.4969034829004357e-05,1.6828688256415583
466,0.24659606956854493,1.9935778045598873e-05,1.6851183361849968
13,0.25901409300471656,1.0672656000632053e-05,1.6842185319676215
76,0.25579979599772507,5.897811749999704e-05,1.6797686298589338
375,0.2578626239498482,4.9873847703503504e-05,1.6837686298589338
490,0.24800497263118929,8.974540379469431e-05,1.673519119315495
108,0.26200415375316277,9.206548186446728e-05,1.6846684340763094
85,0.264847232739674,1.9935778045598873e-05,1.6842185319676215
101,0.2533817491662292,2.0668122967082425e-05,1.6797686298589338
453,0.253759990984365,4.2323463473104006e-05,1.6824189235328704
344,0.2400377555603918,7.0769688052946256e-06,1.6824189235328704
102,0.25714933344294416,1.0672656000632053e-05,1.6828688256415583
181,0.24805709176034313,5.4840590920195165e-05,1.6797686298589338
395,0.24265525461832066,3.6272017484878516e-05,1.6730692172068073
156,0.2478999484754672,3.382114264116609e-05,1.5126031264850173
319,0.25450647296769274,3.382114264116609e-05,1.6797195108807441
351,0.2613012095677444,1.3721986286574506e-05,1.6730692172068073
52,0.2469060839132567,1.9935778045598873e-05,1.5170906038586378
64,0.2582808569993542,1.237448028917898e-05,1.5377776702615389
36,0.24623015817398058,1.0672656000632053e-05,1.5130906038586378
497,0.24786706096260003,1.4969034829004357e-05,1.6797686298589338
360,0.25804965017663456,5.31261863181004e-05,1.6824189235328704
182,0.24584650880276004,1.0334061483596724e-05,1.6797686298589338
109,0.24387316802592898,7.0769688052946256e-06,1.5172813557295286
2,0.2639313361569205,1.2197321143547768e-05,1.6846684340763094
364,0.24247397093125933,1.9935778045598873e-05,1.5158719104245864
321,0.24911836700007864,1.8915175077849344e-05,1.6788688256415583
14,0.24819732911076728,1.8915175077849344e-05,1.5170906038586378
99,0.26197681242642523,3.763280549851089e-05,1.6842185319676215
492,0.25645960799724266,3.723363769539412e-05,1.6824189235328704
207,0.24553425141157245,1.8915175077849344e-05,1.6784189235328704
283,0.2672478691851973,1.8915175077849344e-05,1.6846684340763094
515,0.2461111442982458,5.31261863181004e-05,1.6721694129894318
469,0.25422733158009564,3.382114264116609e-05,1.6726193150981197
282,0.2562304971154233,3.382114264116609e-05,1.6828688256415583
28,0.2399931347180694,1.9935778045598873e-05,1.5126031264850173
203,0.24730695542661885,0.00010347191614179518,1.6784189235328704
142,0.23634873597172945,5.31261863181004e-05,1.6793187277502462
23,0.2546131662612578,0.00011913416309949909,1.5126031264850173
252,0.23440755759848084,1.8915175077849344e-05,1.6833187277502462
407,0.2540535663261065,5.4840590920195165e-05,1.6730692172068073
214,0.2527253448226187,3.6272017484878516e-05,1.6851183361849968
245,0.24060587843985917,1.0672656000632053e-05,1.6824189235328704
276,0.2407293317523261,1.2197321143547768e-05,1.5173343425454482
116,0.2563607015196648,2.205605486316209e-05,1.5168468651718277
396,0.25472790875552564,3.9919803212995486e-05,1.6842185319676215
44,0.2521587741175514,1.2197321143547768e-05,1.5166031264850173
477,0.23956753420057705,0.00018102452485341258,1.677969021424183
277,0.24571870427752082,8.441360185484914e-05,1.6828688256415583
425,0.24280994237012174,3.723363769539412e-05,1.5158719104245864
473,0.24073397673133787,1.9935778045598873e-05,1.515628171737776
105,0.24420088679181795,5.440412207108336e-05,1.5121156491113967
78,0.2516369338236391,3.922984340068436e-05,1.516359387798207
270,0.2573900891554855,1.9935778045598873e-05,1.6784189235328704
286,0.24818811737087035,1.0672656000632053e-05,1.6806193150981197
160,0.245939383186561,9.910323429229706e-06,1.6833187277502462
508,0.24932878379136178,8.670059956922271e-05,1.623562201516221
6,0.25954644226381895,1.4969034829004357e-05,1.5166031264850173
293,0.2601268985030213,3.763280549851089e-05,1.6842185319676215
61,0.25883224445574937,8.670059956922271e-05,1.6846684340763094
121,0.26095575184441333,6.098660571773884e-06,1.6846684340763094
272,0.2591445201138861,1.2197321143547768e-05,1.6846684340763094
205,0.23964757414430465,1.8915175077849344e-05,1.6828688256415583
25,0.2478296608425359,9.147990857716337e-06,1.5161156491113967
179,0.25301478984175624,3.382114264116609e-05,1.6788688256415583
82,0.27511168519516177,0.00010804591157065335,1.6846684340763094
467,0.25816345245149525,1.2197321143547768e-05,1.6797686298589338
269,0.23491714732213828,1.9935778045598873e-05,1.6797686298589338
255,0.24395739705997804,1.8915175077849344e-05,1.6842185319676215
5,0.26690103115066416,2.907840063150202e-05,1.5168468651718277
299,0.2505811410970625,3.305881006965272e-05,1.6793187277502462
250,0.25975194513262434,5.4840590920195165e-05,1.6842185319676215
159,0.25183778193775314,3.382114264116609e-05,1.6851183361849968
459,0.2577347100197114,1.7943684700399976e-05,1.6797686298589338
130,0.2612602516313137,2.205605486316209e-05,1.6851183361849968
403,0.24523403021481996,8.670059956922271e-05,1.6846684340763094
8,0.2627641143627943,1.9935778045598873e-05,1.6842185319676215
84,0.25326002153961796,3.6272017484878516e-05,1.5123593877982069
10,0.2592234922517069,4.068213578439783e-05,1.6833187277502462
27,0.24439968906579373,2.0668122967082425e-05,1.5168468651718277
441,0.24572698061811044,1.2197321143547768e-05,1.673519119315495
49,0.25128594592033104,1.4969034829004357e-05,1.6851183361849968
185,0.2541419765639096,1.0672656000632053e-05,1.6797686298589338
462,0.25144238453782886,1.2959653715061137e-05,1.6851183361849968
377,0.2542326371327251,5.5751145028870575e-05,1.6784189235328704
172,0.2511089503355585,3.763280549851089e-05,1.6851183361849968
267,0.24657862035808648,5.0556838271265114e-05,1.6797686298589338
393,0.2413381397931797,0.00010042258585590824,1.6784189235328704
315,0.24437668383815245,1.8915175077849344e-05,1.6833187277502462
235,0.2639421831627044,1.3721986286574506e-05,1.6846684340763094
428,0.24640045581743394,1.0672656000632053e-05,1.6784189235328704
37,0.2511491297906039,3.6870472927108544e-05,1.516359387798207
487,0.24748833731009073,1.0672656000632053e-05,1.6833187277502462
423,0.2557225858790351,0.00014720363440270945,1.6726193150981197
90,0.25018053459220696,1.0672656000632053e-05,1.5166031264850173
31,0.26194634731030764,8.974540379469431e-05,1.5166031264850173
55,0.26724597354513585,8.974540379469431e-05,1.6851183361849968
448,0.2506193185070329,4.2323463473104006e-05,1.6810692172068074
227,0.24435187163592292,5.4840590920195165e-05,1.6797686298589338
304,0.24940123230647177,1.0672656000632053e-05,1.677969021424183
58,0.26327350547321654,1.4969034829004357e-05,1.5170906038586378
409,0.25457049210560306,9.457587538980183e-06,1.6793187277502462
411,0.23469042671502294,3.6272017484878516e-05,1.5168468651718277
72,0.24296699640938355,8.974540379469431e-05,1.5170906038586378
115,0.24724130500565936,5.440412207108336e-05,1.6846684340763094
478,0.23778695469790978,3.305881006965272e-05,1.6846684340763094
75,0.2642010516432367,0.00012465021666929754,1.516359387798207
170,0.2544467882023242,1.4969034829004357e-05,1.6245974776966312
458,0.2595895658789269,0.00011968347345270303,1.6793187277502462
479,0.24925592429159618,1.0672656000632053e-05,1.667719510880744
343,0.24588660898002845,1.0672656000632053e-05,1.6833187277502462
279,0.26352857293197945,1.2959653715061137e-05,1.6846684340763094
230,0.23552521912528904,1.0672656000632053e-05,1.6797686298589338
314,0.2618761986395938,1.8915175077849344e-05,1.6788688256415583
451,0.25655237110117457,8.670059956922271e-05,1.6726193150981197
305,0.24591549018854644,4.9873847703503504e-05,1.5130906038586378
247,0.26396284649174007,0.00010194725099882396,1.6730692172068073
54,0.24793974397654606,6.098660571773884e-06,1.6851183361849968
59,0.24803601137527675,3.382114264116609e-05,1.5128468651718276
524,0.24371566695047983,3.6870472927108544e-05,1.681969021424183
387,0.2475034335457288,5.5751145028870575e-05,1.5123593877982069
457,0.2552133540730698,1.4969034829004357e-05,1.6851183361849968
307,0.2481308745646762,1.2197321143547768e-05,1.5161156491113967
468,0.2547200866688321,3.305881006965272e-05,1.6828688256415583
424,0.24356370624863885,3.6272017484878516e-05,1.5166031264850173
96,0.25262676151479024,5.4840590920195165e-05,1.5128468651718276
151,0.2451913372191459,2.0668122967082425e-05,1.6797686298589338
372,0.2544170464780303,8.47786605780998e-05,1.677969021424183
4,0.25814366753119794,1.4969034829004357e-05,1.6846684340763094
274,0.24461719965693757,1.0672656000632053e-05,1.5135780812322586
347,0.2520763238220061,3.382114264116609e-05,1.6770692172068073
17,0.24990485488165684,2.0668122967082425e-05,1.6842185319676215
513,0.23651007809086905,3.6272017484878516e-05,1.6810692172068074
228,0.25045658616919886,2.205605486316209e-05,1.6846684340763094
439,0.24019318976172688,0.00010042258585590824,1.6842185319676215
280,0.24954704025410018,8.670059956922271e-05,1.6788688256415583
488,0.25006487636719366,3.382114264116609e-05,1.6792696087720564
404,0.24717495260799435,3.382114264116609e-05,1.673519119315495
198,0.24897222769795044,3.6272017484878516e-05,1.6793187277502462
397,0.2472631349138376,3.4095804522904505e-05,1.6846684340763094
350,0.2568253182007457,1.4969034829004357e-05,1.6730692172068073
119,0.24153042887428752,6.340074597301071e-06,1.516359387798207
199,0.250909939549165,1.3721986286574506e-05,1.6833187277502462
135,0.2507334688173641,5.440412207108336e-05,1.6842185319676215
413,0.24714346441709922,3.684898961119759e-05,1.677969021424183
83,0.25779181062252904,5.4840590920195165e-05,1.6846684340763094
265,0.2625143004398736,9.147990857716337e-06,1.6837686298589338
134,0.254537073660122,6.098660571773884e-06,1.6851183361849968
505,0.26167531022160356,8.288893671193343e-05,2.283271739920356
132,0.25816907123740124,5.154572616779263e-05,1.516359387798207
374,0.2521422063333356,1.4969034829004357e-05,1.6788688256415583
73,0.26101657715624677,0.00010347191614179518,1.6797686298589338
195,0.25531982354769855,1.2197321143547768e-05,1.6797686298589338
168,0.24461221639211772,3.382114264116609e-05,1.6842185319676215
7,0.2572709919036531,0.00010347191614179518,1.5168468651718277
51,0.25000917075513757,6.098660571773884e-06,1.6793187277502462
312,0.25496758157862387,2.205605486316209e-05,1.673519119315495
191,0.25451229730900043,1.3721986286574506e-05,1.5166031264850173
288,0.2461714139978968,8.47786605780998e-05,1.5168468651718277
137,0.2559145931835573,1.0672656000632053e-05,1.6797686298589338
456,0.2451222761197113,6.098660571773884e-06,1.6851183361849968
184,0.2552226336178229,0.00020964288228739192,1.6837686298589338
62,0.255849532458461,9.548814476484369e-06,1.6797686298589338
112,0.253563149708983,9.206548186446728e-05,1.6797686298589338
91,0.25477004832179706,0.0001282983294918008,1.5130906038586378
434,0.24038211999601702,1.4969034829004357e-05,1.6801694129894318
196,0.25046478855585513,1.0672656000632053e-05,1.6846684340763094
145,0.25115159025819905,1.0672656000632053e-05,1.516359387798207
336,0.2450531071499561,4.9873847703503504e-05,1.677969021424183
493,0.25250092272599817,8.670059956922271e-05,1.673519119315495
289,0.2494210900109275,3.382114264116609e-05,1.6842185319676215
296,0.2571654936375974,2.6629507068776093e-05,1.6793187277502462
57,0.2610193989772854,8.385658286202968e-06,1.5170906038586378
449,0.25200727995594874,1.4969034829004357e-05,1.6784189235328704
77,0.25992049188487615,0.00010118491842725508,1.6837686298589338
431,0.2499832164744282,1.0672656000632053e-05,1.6828688256415583
322,0.25003033561798943,8.670059956922271e-05,1.6784189235328704
382,0.2684132309536497,1.3721986286574506e-05,1.6784189235328704
354,0.24811770815142417,0.00010728357899913998,1.6788688256415583
464,0.24866225291304417,1.3721986286574506e-05,1.673519119315495
422,0.24938460203700563,1.4969034829004357e-05,1.677969021424183
193,0.25818253854642126,1.0672656000632053e-05,1.6846684340763094
483,0.2530254521658415,8.974540379469431e-05,1.6797195108807441
420,0.24915494840851798,3.915747064148212e-05,1.673519119315495
233,0.2521473860208899,1.9935778045598873e-05,1.681969021424183
150,0.2524898741923154,5.440412207108336e-05,1.6842185319676215
494,0.2590697541792681,1.0672656000632053e-05,1.5158719104245864
217,0.2337376775343004,5.897811749999704e-05,1.6842185319676215
358,0.2531848723700721,0.00012465021666929754,1.677969021424183
329,0.2535015223848496,3.9919803212995486e-05,1.6837686298589338
499,0.2513224274204073,1.0672656000632053e-05,1.6797686298589338
485,0.25057850332223164,0.00010042258585590824,1.6846684340763094
33,0.2450257911353437,1.237448028917898e-05,1.5126031264850173
401,0.24693995744611158,9.910323429229706e-06,1.6828688256415583
60,0.2615420975435204,3.6870472927108544e-05,1.6797686298589338
224,0.24621511946946315,1.0672656000632053e-05,1.6793187277502462
111,0.2502217317660448,3.382114264116609e-05,1.6846684340763094
366,0.24378626771392425,1.4969034829004357e-05,1.677969021424183
192,0.24458777421356404,3.6870472927108544e-05,1.5166031264850173
38,0.2506001827563103,1.0672656000632053e-05,1.6797686298589338
39,0.24800984525643474,1.9935778045598873e-05,1.516359387798207
251,0.24790213041925446,1.9935778045598873e-05,1.6842185319676215
125,0.25602306118251383,4.068213578439783e-05,1.6851183361849968
352,0.24190920097916627,3.9919803212995486e-05,1.6793187277502462
300,0.26412376924949726,3.723363769539412e-05,1.6784189235328704
50,0.24428516241575018,1.9935778045598873e-05,1.5128468651718276
399,0.2417273933971911,9.912780976861768e-05,1.6842185319676215
12,0.26049474711060006,1.0672656000632053e-05,1.5173343425454482
426,0.24902858311056159,2.205605486316209e-05,1.6806193150981197
345,0.25470553123599277,3.382114264116609e-05,1.5158719104245864
442,0.24759696719217428,5.31261863181004e-05,1.6793187277502462
74,0.2479686228835897,5.4840590920195165e-05,1.5173343425454482
348,0.25345704281136033,4.9873847703503504e-05,1.6240798396064262
308,0.2535154823864385,1.8915175077849344e-05,1.5126031264850173
405,0.24208443425574003,1.0672656000632053e-05,1.6842185319676215
114,0.25004113562542685,8.974540379469431e-05,1.5168468651718277
