sample,frame_nr,latency [ms]
16.0,93.0,0.311
16.0,94.0,23.959
16.0,95.0,24.009
16.0,96.0,23.431
16.0,97.0,23.943
16.0,98.0,24.006
16.0,99.0,0.293
16.0,100.0,24.008
16.0,101.0,23.946
16.0,102.0,23.96
16.0,103.0,23.405
16.0,104.0,23.965
16.0,105.0,24.028000000000002
16.0,106.0,23.418
16.0,107.0,24.018
16.0,108.0,0.302
16.0,109.0,23.342
16.0,110.0,24.044
16.0,111.0,23.965
16.0,112.0,23.41
16.0,113.0,23.978
16.0,114.0,23.954
16.0,115.0,24.012
16.0,116.0,23.367
16.0,117.0,23.954
16.0,118.0,24.007
16.0,119.0,24.021
16.0,120.0,23.434
16.0,121.0,23.955000000000002
16.0,122.0,24.005
16.0,123.0,0.28400000000000003
16.0,124.0,24.121000000000002
16.0,125.0,23.981
16.0,126.0,23.338
16.0,127.0,24.011
16.0,128.0,23.955000000000002
16.0,129.0,23.965
16.0,130.0,23.426000000000002
16.0,131.0,23.957
16.0,132.0,23.985
16.0,133.0,23.364
16.0,134.0,23.98
16.0,135.0,23.968
16.0,136.0,23.952
16.0,137.0,23.982
16.0,138.0,23.98
16.0,139.0,24.054000000000002
16.0,140.0,23.38
16.0,141.0,23.983
16.0,142.0,24.029
16.0,143.0,23.947
16.0,144.0,24.0
16.0,145.0,23.946
16.0,146.0,24.006
16.0,147.0,24.024
16.0,148.0,23.949
16.0,149.0,24.019000000000002
16.0,150.0,0.28300000000000003
16.0,151.0,24.008
16.0,152.0,23.957
16.0,153.0,23.988
16.0,154.0,23.427
16.0,155.0,24.001
16.0,156.0,24.042
16.0,157.0,23.95
16.0,158.0,23.978
16.0,159.0,23.966
16.0,160.0,23.347
16.0,161.0,24.041
16.0,162.0,23.955000000000002
16.0,163.0,23.361
16.0,164.0,23.983
16.0,165.0,24.002
16.0,166.0,24.001
16.0,167.0,23.371000000000002
16.0,168.0,23.979
16.0,169.0,24.021
16.0,170.0,23.415
16.0,171.0,24.021
16.0,172.0,23.942
16.0,173.0,24.022000000000002
16.0,174.0,23.309
16.0,175.0,24.006
16.0,176.0,23.971
16.0,177.0,23.966
16.0,178.0,24.007
16.0,179.0,23.967
16.0,180.0,23.341
16.0,181.0,23.952
16.0,182.0,23.977
16.0,183.0,24.021
16.0,184.0,23.353
16.0,185.0,23.982
16.0,186.0,23.98
16.0,187.0,23.356
16.0,188.0,23.978
16.0,189.0,23.95
16.0,190.0,23.435
16.0,191.0,23.992
16.0,192.0,23.954
16.0,193.0,24.008
16.0,194.0,23.352
16.0,195.0,24.031
16.0,196.0,23.969
16.0,197.0,24.005
16.0,198.0,23.414
16.0,199.0,23.955000000000002
16.0,200.0,0.299
16.0,201.0,23.975
16.0,202.0,24.014
16.0,203.0,23.974
16.0,204.0,23.358
16.0,205.0,24.028000000000002
16.0,206.0,23.97
16.0,207.0,23.413
16.0,208.0,0.307
16.0,209.0,23.986
16.0,210.0,24.037
16.0,211.0,23.381
16.0,212.0,24.065
16.0,213.0,23.972
16.0,214.0,23.376
16.0,215.0,24.0
16.0,216.0,23.949
16.0,217.0,23.332
16.0,218.0,23.98
16.0,219.0,23.958000000000002
16.0,220.0,23.965
16.0,221.0,23.416
16.0,222.0,24.047
16.0,223.0,23.951
16.0,224.0,24.029
16.0,225.0,23.982
16.0,226.0,24.032
16.0,227.0,23.434
16.0,228.0,23.981
16.0,229.0,24.009
16.0,230.0,23.982
16.0,231.0,23.366
16.0,232.0,24.038
16.0,233.0,23.997
16.0,234.0,24.024
16.0,235.0,23.376
16.0,236.0,23.987000000000002
16.0,237.0,24.029
16.0,238.0,24.056
16.0,239.0,24.038
16.0,240.0,23.944
16.0,241.0,23.428
16.0,242.0,24.003
16.0,243.0,23.957
16.0,244.0,24.002
16.0,245.0,23.325
16.0,246.0,24.019000000000002
16.0,247.0,23.938
16.0,248.0,23.393
16.0,249.0,24.038
16.0,250.0,23.945
16.0,251.0,23.411
16.0,252.0,23.953
16.0,253.0,0.31
16.0,254.0,23.944
16.0,255.0,24.032
16.0,256.0,24.028000000000002
16.0,257.0,23.97
16.0,258.0,23.426000000000002
16.0,259.0,23.951
16.0,260.0,23.975
16.0,261.0,23.429000000000002
16.0,262.0,24.001
16.0,263.0,24.032
16.0,264.0,23.954
16.0,265.0,23.41
16.0,266.0,24.014
16.0,267.0,23.95
16.0,268.0,23.419
16.0,269.0,23.961000000000002
16.0,270.0,23.957
16.0,271.0,23.997
16.0,272.0,23.963
16.0,273.0,24.013
16.0,274.0,23.936
16.0,275.0,23.342
16.0,276.0,24.001
16.0,277.0,23.995
16.0,278.0,23.407
16.0,279.0,24.001
16.0,280.0,24.022000000000002
16.0,281.0,23.349
16.0,282.0,23.343
16.0,283.0,23.957
16.0,284.0,23.962
16.0,285.0,23.425
16.0,286.0,23.975
16.0,287.0,23.968
16.0,288.0,24.008
16.0,289.0,23.356
16.0,290.0,23.979
16.0,291.0,23.955000000000002
16.0,292.0,23.411
16.0,293.0,24.036
16.0,294.0,23.974
16.0,295.0,23.405
16.0,296.0,23.987000000000002
16.0,297.0,24.002
16.0,298.0,23.359
16.0,299.0,23.985
16.0,300.0,23.971
16.0,301.0,23.946
16.0,302.0,24.019000000000002
16.0,303.0,23.345
16.0,304.0,24.023
16.0,305.0,23.436
16.0,306.0,23.972
16.0,307.0,23.988
16.0,308.0,23.362000000000002
16.0,309.0,24.031
16.0,310.0,23.993000000000002
16.0,311.0,24.065
16.0,312.0,23.377
16.0,313.0,23.983
16.0,314.0,24.035
16.0,315.0,23.967
16.0,316.0,23.429000000000002
16.0,317.0,24.052
16.0,318.0,23.967
16.0,319.0,24.041
16.0,320.0,23.956
16.0,321.0,23.945
16.0,322.0,23.35
16.0,323.0,23.975
16.0,324.0,24.002
16.0,325.0,23.956
16.0,326.0,23.345
16.0,327.0,24.01
16.0,328.0,24.008
16.0,329.0,23.408
16.0,330.0,23.956
16.0,331.0,24.038
16.0,332.0,23.374
16.0,333.0,24.033
16.0,334.0,23.97
16.0,335.0,23.967
16.0,336.0,23.407
16.0,337.0,23.985
16.0,338.0,23.974
16.0,339.0,23.385
16.0,340.0,24.025000000000002
16.0,341.0,24.034
16.0,342.0,23.391000000000002
16.0,343.0,24.012
16.0,344.0,24.013
16.0,345.0,23.954
16.0,346.0,23.406
16.0,347.0,23.96
16.0,348.0,24.002
16.0,349.0,23.953
16.0,350.0,23.961000000000002
16.0,351.0,24.007
16.0,352.0,23.327
16.0,353.0,24.047
16.0,354.0,23.961000000000002
16.0,355.0,24.026
16.0,356.0,23.41
16.0,357.0,23.946
16.0,358.0,24.026
16.0,359.0,23.35
16.0,360.0,24.012
16.0,361.0,23.977
16.0,362.0,23.949
16.0,363.0,23.958000000000002
16.0,364.0,23.969
16.0,365.0,23.414
16.0,366.0,23.959
16.0,367.0,23.977
16.0,368.0,24.021
16.0,369.0,24.025000000000002
16.0,370.0,23.404
16.0,371.0,23.962
16.0,372.0,24.005
16.0,373.0,23.344
16.0,374.0,23.954
16.0,375.0,23.994
16.0,376.0,23.347
16.0,377.0,23.964000000000002
16.0,378.0,23.944
16.0,379.0,23.387
16.0,380.0,24.022000000000002
16.0,381.0,23.949
16.0,382.0,23.982
16.0,383.0,23.528000000000002
16.0,384.0,24.031
16.0,385.0,23.994
16.0,386.0,23.971
16.0,387.0,24.049
16.0,388.0,24.071
16.0,389.0,23.366
16.0,390.0,23.975
16.0,391.0,23.990000000000002
16.0,392.0,24.035
16.0,393.0,23.369
16.0,394.0,23.434
16.0,395.0,24.05
16.0,396.0,23.966
16.0,397.0,23.359
16.0,398.0,23.978
16.0,399.0,24.02
16.0,400.0,23.985
16.0,401.0,23.981
16.0,402.0,24.009
16.0,403.0,23.364
16.0,404.0,24.036
16.0,405.0,23.967
16.0,406.0,23.986
16.0,407.0,23.428
16.0,408.0,23.964000000000002
16.0,409.0,24.044
16.0,410.0,23.366
16.0,411.0,24.04
16.0,412.0,23.979
16.0,413.0,23.342
16.0,414.0,24.002
16.0,415.0,24.047
16.0,416.0,23.967
16.0,417.0,23.358
16.0,418.0,23.998
16.0,419.0,24.036
16.0,420.0,23.371000000000002
16.0,421.0,24.034
16.0,422.0,23.976
16.0,423.0,24.02
16.0,424.0,23.41
16.0,425.0,23.991
16.0,426.0,24.021
16.0,427.0,23.367
16.0,428.0,23.975
16.0,429.0,24.029
16.0,430.0,23.373
16.0,431.0,24.042
16.0,432.0,23.967
16.0,433.0,23.964000000000002
16.0,434.0,23.415
16.0,435.0,24.042
16.0,436.0,23.984
16.0,437.0,23.365000000000002
16.0,438.0,24.241
16.0,439.0,23.984
16.0,440.0,23.369
16.0,441.0,23.995
16.0,442.0,23.997
16.0,443.0,24.035
16.0,444.0,23.364
16.0,445.0,23.974
16.0,446.0,23.991
16.0,447.0,23.566
16.0,448.0,24.083000000000002
16.0,449.0,23.975
16.0,450.0,24.019000000000002
16.0,451.0,24.048000000000002
16.0,452.0,23.967
16.0,453.0,24.032
16.0,454.0,23.348
16.0,455.0,24.033
16.0,456.0,23.947
16.0,457.0,23.344
16.0,458.0,23.998
16.0,459.0,23.986
16.0,460.0,23.41
16.0,461.0,23.953
16.0,462.0,24.016000000000002
16.0,463.0,23.98
16.0,464.0,23.364
16.0,465.0,24.091
16.0,466.0,23.984
16.0,467.0,23.369
16.0,468.0,23.998
16.0,469.0,24.023
16.0,470.0,23.455000000000002
16.0,471.0,23.361
16.0,472.0,23.981
16.0,473.0,23.972
16.0,474.0,23.429000000000002
16.0,475.0,24.047
16.0,476.0,23.964000000000002
16.0,477.0,24.018
16.0,478.0,23.356
16.0,479.0,24.011
16.0,480.0,23.372
16.0,481.0,23.979
16.0,482.0,24.043
16.0,483.0,23.971
16.0,484.0,24.181
16.0,485.0,23.429000000000002
16.0,486.0,23.995
16.0,487.0,23.992
16.0,488.0,23.345
16.0,489.0,23.973
16.0,490.0,23.405
16.0,491.0,24.015
16.0,492.0,23.948
16.0,493.0,23.957
16.0,494.0,23.437
16.0,495.0,23.375
16.0,496.0,23.979
16.0,497.0,24.036
16.0,498.0,0.295
16.0,499.0,24.045
16.0,500.0,23.963
16.0,501.0,23.437
16.0,502.0,24.04
16.0,503.0,24.02
16.0,504.0,23.369
16.0,505.0,23.983
16.0,506.0,24.042
16.0,507.0,23.969
16.0,508.0,23.363
16.0,509.0,24.029
16.0,510.0,23.97
16.0,511.0,23.434
16.0,512.0,23.962
16.0,513.0,23.997
16.0,514.0,24.002
16.0,515.0,23.975
16.0,516.0,24.057000000000002
16.0,517.0,23.97
16.0,518.0,24.046
16.0,519.0,24.001
16.0,520.0,23.964000000000002
16.0,521.0,23.551000000000002
16.0,522.0,24.0
16.0,523.0,24.014
16.0,524.0,23.956
16.0,525.0,23.39
16.0,526.0,86399979.732
