frame_nr,latency [ms]
389.0,0.2878
390.0,0.2998
391.0,0.2992
392.0,0.3038
393.0,0.2934
394.0,0.2846
395.0,1.5398
396.0,0.29979999999999996
397.0,0.2878
398.0,0.2974
399.0,0.2992
400.0,1.545
401.0,0.3062
402.0,0.2954
403.0,0.29619999999999996
404.0,0.3048
405.0,0.2988
406.0,0.29359999999999997
407.0,0.2914
408.0,0.2976
409.0,0.3228
410.0,0.2926
411.0,0.3048
412.0,0.2932
413.0,0.2904
414.0,0.30179999999999996
415.0,0.2906
416.0,0.2954
417.0,0.2882
418.0,0.29240000000000005
419.0,0.2984
420.0,0.2882
421.0,0.3032
422.0,0.30700000000000005
423.0,0.28440000000000004
424.0,0.28959999999999997
425.0,0.29700000000000004
426.0,0.3022
427.0,0.2878
428.0,0.2956
429.0,0.3012
430.0,0.2956
431.0,1.4449999999999998
432.0,0.28959999999999997
433.0,0.3308
434.0,0.27640000000000003
435.0,0.302
436.0,0.2964
437.0,0.28020000000000006
438.0,0.3044
439.0,0.2972
440.0,0.30100000000000005
441.0,0.3084
442.0,0.2918
443.0,0.28640000000000004
444.0,0.29700000000000004
445.0,0.2914
446.0,0.29000000000000004
447.0,0.2912
448.0,0.3064
449.0,0.29000000000000004
450.0,0.2932
451.0,1.5324000000000002
452.0,0.28480000000000005
453.0,0.2914
454.0,0.2972
455.0,0.2942
456.0,0.2902
457.0,0.2894
458.0,0.2962
459.0,0.3028
460.0,0.30060000000000003
461.0,1.5413999999999999
462.0,0.2938
463.0,0.294
464.0,0.28680000000000005
465.0,0.3002
466.0,0.2928
467.0,0.2866
468.0,0.2984
469.0,0.3128
470.0,0.192
471.0,0.2882
472.0,0.28440000000000004
473.0,0.2956
474.0,0.29
475.0,0.2984
476.0,0.2202
477.0,0.2846
478.0,0.28080000000000005
479.0,0.2906
480.0,0.28480000000000005
481.0,0.2984
482.0,0.2894
483.0,0.29359999999999997
484.0,0.2028
485.0,0.2916
486.0,0.30060000000000003
487.0,0.2928
488.0,0.29500000000000004
489.0,0.2998
490.0,0.3204
491.0,0.3012
492.0,0.3038
493.0,0.2974
494.0,0.2976
495.0,0.2906
496.0,0.304
497.0,0.29579999999999995
498.0,0.292
499.0,1.5352000000000001
500.0,0.1956
501.0,0.2984
502.0,0.2986
503.0,0.2942
504.0,0.2974
505.0,0.3038
506.0,0.2914
507.0,0.29660000000000003
508.0,0.30300000000000005
509.0,0.3062
510.0,0.30720000000000003
511.0,0.30019999999999997
512.0,0.30860000000000004
513.0,0.30460000000000004
514.0,0.31579999999999997
515.0,1.5564
516.0,0.29500000000000004
517.0,0.309
518.0,0.3714
519.0,0.29900000000000004
520.0,0.308
521.0,0.301
522.0,0.3106
523.0,0.3124
524.0,0.29860000000000003
525.0,0.3048
526.0,0.32080000000000003
