frame_nr,latency [ms]
375.0,0.15
376.0,0.14400000000000002
377.0,0.152
378.0,0.16
379.0,0.146
380.0,0.186
382.0,0.14400000000000002
383.0,0.17400000000000002
384.0,0.177
385.0,0.178
386.0,0.17200000000000001
387.0,1.3980000000000001
388.0,0.152
389.0,0.14400000000000002
390.0,0.152
392.0,0.155
393.0,0.146
394.0,0.145
395.0,1.417
396.0,0.178
397.0,0.14300000000000002
398.0,0.268
399.0,0.181
400.0,1.421
401.0,0.17300000000000001
402.0,0.156
403.0,0.169
404.0,0.154
405.0,0.149
406.0,0.152
407.0,0.146
408.0,0.155
409.0,0.167
410.0,0.152
411.0,0.176
412.0,0.146
413.0,0.598
414.0,0.162
415.0,0.177
416.0,0.161
417.0,0.169
418.0,0.17500000000000002
419.0,0.158
420.0,0.176
421.0,0.162
422.0,0.161
423.0,0.15
424.0,0.148
425.0,0.152
426.0,0.156
427.0,0.152
428.0,0.178
429.0,0.17500000000000002
430.0,0.179
431.0,1.352
432.0,0.15
433.0,0.152
434.0,0.145
435.0,0.149
436.0,0.151
437.0,0.149
438.0,0.161
439.0,0.158
440.0,0.164
441.0,0.176
442.0,0.17400000000000002
443.0,0.161
444.0,0.167
445.0,0.177
446.0,0.191
447.0,0.19
448.0,0.177
449.0,0.167
450.0,0.17500000000000002
451.0,1.4040000000000001
452.0,0.186
453.0,0.187
454.0,0.167
455.0,0.186
456.0,0.183
457.0,0.149
458.0,0.162
459.0,0.155
460.0,0.15
461.0,1.385
462.0,0.168
463.0,0.17300000000000001
464.0,0.153
465.0,0.151
466.0,0.176
467.0,0.167
468.0,0.177
469.0,0.179
470.0,0.15
471.0,0.17500000000000002
472.0,0.17300000000000001
473.0,0.194
474.0,0.158
475.0,0.17500000000000002
476.0,0.147
477.0,0.146
478.0,0.162
479.0,0.152
480.0,0.188
481.0,0.17400000000000002
482.0,0.221
483.0,0.22
484.0,0.179
485.0,0.17500000000000002
486.0,0.177
487.0,0.201
488.0,0.17
489.0,0.193
490.0,0.17300000000000001
491.0,0.179
492.0,0.17400000000000002
493.0,0.178
