frame,mean error,min,max
440,15.614256313922361,0.0,126.0
356,15.320723422423379,0.0,93.0
157,15.090161101320213,0.0,119.0
452,15.888330321841638,0.0,93.0
368,17.27949351395699,0.0,165.0
154,15.445363009960802,0.0,94.0
381,16.58880543635073,0.0,175.48161764705884
194,15.35541818819956,0.0,130.0
138,15.336755306954023,0.0,85.33333333333333
386,16.012271932833674,0.0,86.0
465,15.804199645671652,0.0,94.5
472,16.17849763609266,0.0,116.83333333333333
246,17.296231993039267,0.0,188.0
359,15.6710108192461,0.0,76.0
498,15.954629225950516,0.0,100.0
327,16.153295189370663,0.0,125.0
370,15.250392747485492,0.0,69.63333333333333
155,15.262367940954793,0.0,172.6
294,15.689988989898717,0.0,84.0
24,15.882316855820932,0.0,140.6
213,14.884773958277563,0.0,137.0
162,15.40241509460809,0.0,94.0
163,15.787427615000233,0.0,125.66666666666667
450,16.027405941645917,0.0,188.0925925925926
107,15.248717888589317,0.0,68.42771084337348
93,16.938588812007,0.0,135.44642857142856
429,16.55371927957484,0.0,95.0
383,16.14969794641289,0.0,121.0
324,15.025362949793653,0.0,88.0
523,15.020082954914487,0.0,84.0
190,15.66457534889994,0.0,123.5
148,16.142861416262033,0.0,142.81985294117646
122,15.965506580530594,0.0,125.2
421,16.775389690334908,0.0,111.40892193308551
79,16.690844357763844,0.0,125.0
317,16.166480893462964,0.0,93.0
379,16.43633886309371,0.0,147.0
438,16.856443220879946,0.0,126.0
318,16.08184145680276,0.0,93.7997997997998
16,16.262242304756107,0.0,125.0
258,15.418849744118619,0.0,107.0
313,17.48591539709842,0.0,251.5
249,16.06470848656853,0.0,124.33333333333333
346,16.292981014553572,0.0,100.0
271,15.81634690950611,0.0,117.33333333333333
113,16.2988665183774,0.0,94.0
67,15.18697825812102,0.0,164.4
71,16.94384513648945,0.0,253.0
244,14.727833031625982,0.0,95.0
239,15.34190387326649,0.0,84.0
363,15.492332117516984,0.0,86.0
342,16.470391298631135,0.0,129.5
518,15.344119281871059,0.0,94.56590683845393
241,15.440075664714103,0.0,90.0
484,16.262491186898046,0.0,127.8
40,14.443402801175449,0.0,106.0
504,15.482488954029314,0.0,123.0
139,15.664948982610149,0.0,123.0
127,15.301906320450312,0.0,106.0
22,15.518769133516358,0.0,81.25748502994011
291,16.372211824570723,0.0,136.2
158,17.808321106587115,0.0,125.0
470,15.347917177096711,0.0,107.66666666666667
495,15.678816948644974,0.0,110.0
301,16.172201090629297,0.0,169.0
211,16.876426420290404,0.0,148.85714285714286
290,15.983954922871321,0.0,127.0
42,15.256840824112315,0.0,114.94800000000001
389,14.797124576871298,0.0,74.26907630522088
69,16.323628465746264,0.0,173.2
461,15.907252608032536,0.0,94.0
124,14.914319188378673,0.0,100.0
118,16.103510708740327,0.0,92.81474103585656
475,16.05208151386977,0.0,125.5
128,15.515571491765686,0.0,115.66666666666667
232,14.809332459022732,0.0,93.25396825396824
231,16.244029536815987,0.0,104.0
316,15.616197501140167,0.0,85.33333333333333
512,15.331646478706169,0.0,149.0
402,16.079741156657303,0.0,114.66666666666667
95,16.361050815314943,0.0,110.70238095238095
259,14.886080554863936,0.0,72.0
525,17.00137356189693,0.0,169.66666666666669
221,16.20915452912261,0.0,141.0
47,15.95571455378084,0.0,172.0
437,15.886316227866187,0.0,91.0
390,16.913400654830177,0.0,173.0
466,16.275635871115085,0.0,121.0
13,14.898168789834164,0.0,95.0
76,15.435717016083359,0.0,78.45890410958904
375,16.333330501843136,0.0,169.16666666666669
490,15.744599414909045,0.0,111.0
108,16.16250857066032,0.0,125.5
85,16.38501837645833,0.0,124.0
101,14.871244552241032,0.0,77.25
453,15.739280845025904,0.0,118.33333333333333
344,14.707388552950336,0.0,76.0
102,15.93411217126478,0.0,92.35105315947844
181,15.36484212820235,0.0,97.19402985074628
395,16.09051902048425,0.0,95.0
156,14.975303762750446,0.0,82.8
319,15.921414176492283,0.0,150.0
351,15.235292826142834,0.0,96.0
52,16.099144999543245,0.0,102.52573529411764
64,17.199125400171802,0.0,130.4
36,15.65203204473198,0.0,81.0
497,16.82461114905039,0.0,187.0
360,15.939459420475073,0.0,95.0
182,15.972352955331731,0.0,158.0
109,16.309378830205468,0.0,253.0
2,17.796022018841494,0.0,247.0
364,16.674847933317416,0.0,100.0
321,15.74963465659552,0.0,75.0
14,16.233098977322445,0.0,138.5
99,16.734786264255302,0.0,136.4
492,15.118920814462875,0.0,87.0
207,15.572776789542129,0.0,87.0
283,14.97584936652911,0.0,77.0
515,16.136285115208725,0.0,151.0
469,15.958877094441704,0.0,92.75
282,15.416091116844973,0.0,128.0
28,15.426659667248938,0.0,141.04513888888889
203,15.301598942953664,0.0,90.0
142,15.220544754480624,0.0,109.0
23,14.638935474615792,0.0,93.5
252,15.240735775993258,0.0,123.0
407,15.857712459310491,0.0,123.29304029304029
214,15.841722314140716,0.0,83.0
245,16.574015625734944,0.0,180.5
276,15.627592429498494,0.0,180.66666666666666
116,16.234019518846267,0.0,179.83333333333334
396,15.547958399108108,0.0,93.5
44,14.801518255570027,0.0,87.0
477,16.890552217510805,0.0,124.66666666666667
277,16.211772490717113,0.0,126.0
425,15.72607907754567,0.0,225.33333333333334
473,16.218013485166413,0.0,189.0
105,15.88336284534111,0.0,147.8
78,16.55424825018651,0.0,125.0
270,15.937325510484149,0.0,102.0
286,16.434080785454455,0.0,123.66666666666667
160,17.207573777767216,0.0,127.0
508,15.180958569460294,0.0,93.5
6,15.736585984813177,0.0,139.6
293,15.864316783850148,0.0,100.75
61,15.684451838076885,0.0,98.75746268656717
121,16.226340348736617,0.0,150.0
272,16.317974108990718,0.0,159.0
205,14.217775089839384,0.0,118.08088235294117
25,15.53053904680675,0.0,125.0
179,15.659940847538904,0.0,110.0
82,15.56945062340297,0.0,93.25
467,15.51054412374695,0.0,141.2
269,15.167547881180893,0.0,82.0
255,15.545604998255396,0.0,94.0
5,15.380310393460006,0.0,159.0
299,16.053653030331354,0.0,156.92418772563178
250,15.186626816136013,0.0,121.97744360902256
159,14.839781661833271,0.0,115.0
459,16.72979617741629,0.0,149.83333333333334
130,14.904637950642748,0.0,92.75
403,15.143095055844551,0.0,80.0
8,15.075825530917234,0.0,122.66666666666667
84,15.338203646146257,0.0,223.33333333333334
10,15.223530876125173,0.0,75.87410071942446
27,14.707117005842022,0.0,103.0
441,16.24791873738203,0.0,113.16666666666667
49,15.963287985497299,0.0,126.0
185,15.360528933901174,0.0,124.0
462,15.341994317017276,0.0,83.0
377,15.871658438878809,0.0,88.66666666666666
172,16.262279808676514,0.0,123.33333333333333
267,14.925787587323743,0.0,86.0
393,17.0191972949469,0.0,207.0
315,16.777716880586848,0.0,107.0
235,16.07735368162265,0.0,138.83333333333334
428,15.35066898581303,0.0,78.0
37,14.974704041921512,0.0,116.0
487,15.82575822181129,0.0,127.4
423,16.333434065472275,0.0,130.57142857142858
90,15.848948192652601,0.0,100.5
31,15.337836892532836,0.0,91.0
55,15.019168391851677,0.0,76.4
448,16.03168482202672,0.0,166.4494382022472
227,15.979004957927625,0.0,145.0
304,15.795574973462093,0.0,132.5
58,16.000789297546707,0.0,161.4
409,15.798459216449396,0.0,153.4
411,16.050145015794815,0.0,124.0
72,14.593732366676798,0.0,77.0
115,15.650926192371703,0.0,141.8671586715867
478,15.056364291208489,0.0,93.75
75,15.82070667126856,0.0,127.0
170,15.219779325304387,0.0,172.4
458,16.190152194178477,0.0,122.95636363636363
479,16.481784403512158,0.0,93.0
343,15.655597136756567,0.0,105.19117647058823
279,16.224246105027454,0.0,129.4
230,15.141461726984407,0.0,90.0
314,16.55265950089449,0.0,131.17753623188406
451,15.979102530840857,0.0,127.98161764705884
305,15.711204978192907,0.0,93.25
247,15.902350401291566,0.0,127.0
54,15.179504473442941,0.0,126.0
59,16.53044492828759,0.0,107.5
524,15.765029451716517,0.0,114.0
387,15.084033305048699,0.0,81.0
457,16.308642532424187,0.0,149.0
307,15.906987765415698,0.0,90.0
468,15.932097420228885,0.0,91.0
424,15.79213281166608,0.0,125.0
96,16.072697378686637,0.0,126.0
151,15.21288733718503,0.0,91.8
372,16.22849821047917,0.0,166.4169741697417
4,15.665930750453295,0.0,139.8
274,16.193328344505588,0.0,94.0
347,16.55980211315916,0.0,117.33333333333333
17,15.538748279414486,0.0,117.16666666666667
513,15.25926660099716,0.0,84.0
228,16.83409433482441,0.0,198.82462686567163
439,16.363038773373038,0.0,119.0
280,16.743193855786707,0.0,248.0
488,16.315341881651868,0.0,153.0
404,16.138978267757558,0.0,126.0
198,15.459529122169894,0.0,144.8
397,16.19769844330007,0.0,101.0
350,15.882799592844,0.0,110.5
119,16.03312448647893,0.0,117.14285714285714
199,15.490242605058329,0.0,95.0
135,15.577357732499076,0.0,144.6
413,16.428147768010863,0.0,119.0
83,16.234238460775952,0.0,127.0
265,15.893548931058803,0.0,86.0
134,15.567007297644915,0.0,106.66666666666667
505,16.61969564959938,0.0,183.15328467153284
132,16.138824124989487,0.0,124.88888888888889
374,16.318858421139872,0.0,124.0
73,16.003401005514107,0.0,108.0
195,16.575061543235694,0.0,185.0
168,16.039033734907235,0.0,125.0
7,15.79658543844238,0.0,116.5
51,15.529241568837127,0.0,125.0
312,17.027146136798354,0.0,100.0
191,14.778207958085462,0.0,91.0
288,15.913362513846995,0.0,125.33333333333333
137,14.426523846514618,0.0,75.0
456,14.990085761155614,0.0,92.66666666666667
184,17.024565115268246,0.0,127.0
62,15.205315750480864,0.0,132.2
112,16.0666938066353,0.0,186.2
91,16.46980775095027,0.0,112.47686832740213
434,16.042596573132382,0.0,94.33399405351834
196,16.03691984095961,0.0,123.66666666666667
145,14.939548090603392,0.0,99.5
336,15.074209405885622,0.0,89.0
493,15.68466633691965,0.0,84.0
289,15.301756482576232,0.0,90.5
296,15.919872474174063,0.0,93.8622754491018
57,15.613553999408042,0.0,119.83333333333333
449,15.517199089256419,0.0,77.0
77,16.271054229058702,0.0,132.4
431,15.440549473138084,0.0,105.0
322,14.9638251436802,0.0,78.0
382,15.723602120585904,0.0,160.8
354,15.080899737159385,0.0,80.0
464,15.752400093498276,0.0,95.3576923076923
422,16.63850033296617,0.0,173.66666666666669
193,16.05563804474193,0.0,115.51340996168582
483,16.387367125806893,0.0,100.0
420,15.31729901474043,0.0,88.0
233,15.470971680149116,0.0,109.0
150,16.548529122845558,0.0,183.0
494,15.738683570581365,0.0,100.5
217,14.864527419030962,0.0,111.0
358,16.928622971338953,0.0,178.8876404494382
329,15.631883190947757,0.0,75.0
499,16.870757784434485,0.0,143.6
485,16.34458272492081,0.0,148.0
33,15.519655095183348,0.0,103.0
401,14.978645760423671,0.0,83.0
60,15.294603442083062,0.0,80.8731884057971
224,16.15363537897197,0.0,130.33333333333334
111,16.21851309757701,0.0,159.2
366,16.225302061798626,0.0,182.0
192,15.142161855909302,0.0,149.0
38,16.44789580301537,0.0,126.0
39,16.68471039958213,0.0,138.2
251,16.07627595437974,0.0,93.0
125,14.119715487221834,0.0,104.5
352,15.102891097613293,0.0,93.0
300,15.711575535678888,0.0,178.33333333333334
50,16.27954041246938,0.0,110.60740740740741
399,15.418263511094324,0.0,107.0
12,14.8890806927893,0.0,100.66666666666667
426,15.746773984674936,0.0,100.0
345,15.583265955823842,0.0,110.0
442,16.944191226430778,0.0,126.0
74,15.063747283686824,0.0,98.0
348,16.435987700753582,0.0,100.0
308,15.665992950562956,0.0,173.0
405,15.657916590544044,0.0,92.0
114,16.751340167958492,0.0,253.0
153,17.492344425128888,0.0,186.0
120,16.071650049626836,0.0,107.0
169,15.105862086836478,0.0,76.0
474,14.981847739919761,0.0,84.0
509,16.312280004443082,0.0,138.56133828996283
333,16.368592285148154,0.0,93.95
171,15.601935297118922,0.0,95.0
526,20.556166010880034,0.0,91.71014492753623
380,15.99280567038018,0.0,147.8
516,16.556222592228334,0.0,107.0
486,16.59206813244379,0.0,158.33333333333334
443,15.37059965057201,0.0,83.0
334,15.96040426815205,0.0,105.0
353,14.942212024076783,0.0,81.0
306,15.593976222559961,0.0,149.2
248,14.710949294119612,0.0,146.62962962962962
340,15.706215722778827,0.0,117.5
309,16.159431491349196,0.0,123.66666666666667
261,16.412841540266566,0.0,126.0
104,14.887261086056405,0.0,111.5
220,16.05413290675623,0.0,145.16666666666666
216,14.913734810660289,0.0,93.0
126,16.195183716386097,0.0,138.2
275,16.45013365766195,0.0,181.94052044609666
511,15.623997309498233,0.0,105.0
412,16.42590018919731,0.0,176.0
204,15.245404791265862,0.0,67.37058823529412
167,15.767828585080126,0.0,91.8
415,14.453148474673105,0.0,78.0
97,15.384812692527813,0.0,93.5
338,15.962382733619123,0.0,140.0
0,16.332775618319715,0.0,100.0
406,16.237629727558375,0.0,121.83333333333333
349,15.730095938279652,0.0,129.0
376,15.208169441697583,0.0,92.0
92,16.135915465795936,0.0,120.0
414,15.974237370956454,0.0,94.0
144,16.03859843678369,0.0,154.0732600732601
173,16.631110200202105,0.0,128.0
436,16.762082580173555,0.0,111.0
129,16.410828174019795,0.0,163.4
81,15.81717112269458,0.0,93.5
89,16.256097136730506,0.0,116.42857142857143
263,16.161852217976335,0.0,158.8
166,15.592682939069991,0.0,157.25
506,16.690842377765698,0.0,99.5
385,15.344687111668563,0.0,130.66666666666669
65,15.840627352337481,0.0,118.0
176,15.292774025742304,0.0,76.0
298,17.3237550855778,0.0,153.0
66,15.145848787262077,0.0,70.5
152,15.699528149147227,0.0,94.6
417,15.430812738898018,0.0,126.0
408,15.717687229614318,0.0,88.0
357,16.109206041086175,0.0,115.04850746268656
3,15.965807431354952,0.0,234.0
147,15.090193796587185,0.0,108.3962962962963
500,17.716496384270776,0.0,183.0
19,15.034616312178649,0.0,75.0
87,15.809023711683123,0.0,166.08646616541353
177,16.53659981688632,0.0,136.0
136,16.682847542704263,0.0,253.66666666666666
43,15.320776723246752,0.0,107.59920634920636
337,16.15004234922952,0.0,100.0
302,16.08416064972551,0.0,121.5
26,16.07346169360639,0.0,143.83333333333334
131,15.426361731401641,0.0,88.846
264,16.22622179974961,0.0,148.8
419,16.12966057223929,0.0,114.5
100,16.001199980381564,0.0,140.0
281,16.130836089299798,0.0,155.78388278388277
365,16.39088269771897,0.0,138.6
68,15.608636982171205,0.0,147.6086956521739
455,16.25902812435963,0.0,186.0
311,15.953745932701233,0.0,100.0
174,16.02961516745718,0.0,87.0
186,15.77968749713937,0.0,125.5
273,15.548865113727791,0.0,126.0
209,15.815294476592587,0.0,138.5
201,15.191087847057254,0.0,84.0
